tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Etiqueta
11.52,15.53378,-89.87084,12.11324,0,0,0,0,0,0,0,0.002949775,0.005654974,-0.02966846,0,0,0,Ejercicio3
11.53,15.53378,-89.87084,12.11324,0,0,0,0,0,0,0,4.636416e-05,8.888412e-05,-0.0004663248,0,0,0,Ejercicio3
11.54,15.59802,-89.87084,12.11965,0,0,0,0,0,0,0,5.839535,5.357977e-07,0.5830157,0,0,0,Ejercicio3
11.55,15.59802,-89.87084,12.11965,0,0,0,0,0,0,0,0.1263312,1.159133e-08,0.01261284,0,0,0,Ejercicio3
11.56,15.59802,-89.87084,12.11965,0,0,0,0,0,0,0,0.002733022,0.0,0.0002728647,0,0,0,Ejercicio3
11.57,15.61393,-89.84037,11.9603,0,0,0,0,0,0,0,1.594202,3.063931,-15.96741,0,0,0,Ejercicio3
11.58,15.63056,-89.86362,11.79377,0,0,0,0,0,0,0,1.944831,-5.834521,-19.47949,0,0,0,Ejercicio3
11.59,15.66236,-89.8017,11.47526,0,0,0,0,0,0,0,0.4297955,0.8004518,-4.304847,0,0,0,Ejercicio3
11.6,15.73218,-89.7913,11.42865,0,0,0,0,0,0,0,0.5077725,0.3683484,-1.847731,0,0,0,Ejercicio3
11.61,15.80277,-89.83481,11.37488,0,0,0,0,0,0,0,1.385347,-9.276651,-1.653342,0,0,0,Ejercicio3
11.62,15.86732,-89.83481,11.38139,0,0,0,0,0,0,0,1.181338,-0.2006891,0.08062983,0,0,0,Ejercicio3
11.63,15.93332,-89.94267,11.37361,0,0,0,0,0,0,0,8.325199,-7.37342,-0.1406936,0,0,0,Ejercicio3
11.64,16.004,-89.98617,11.32,0,0,0,0,0,0,0,3.660443,-8.876813,-3.533485,0,0,0,Ejercicio3
11.65,16.02562,-89.94418,11.10784,0,0,0,0,0,0,0,0.8628603,1.655583,-8.411854,0,0,0,Ejercicio3
11.66,15.97173,-89.92307,10.9952,0,0,0,0,0,0,0,-7.127171,1.416593,-7.896052,0,0,0,Ejercicio3
11.67,16.06344,-89.86988,10.73672,0,0,0,0,0,0,0,4.401256,0.3162722,-1.135701,0,0,0,Ejercicio3
11.68,16.06344,-89.86988,10.73672,0,0,0,0,0,0,0,0.05026101,0.003611733,-0.01296936,0,0,0,Ejercicio3
11.69,16.06417,-89.92382,10.72962,0,0,0,0,0,0,0,0.06456023,-4.795841,-0.6305654,0,0,0,Ejercicio3
11.7,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,0.8721489,-0.05476705,0.0819727,0,0,0,Ejercicio3
11.71,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,0.005257355,-0.0003301384,0.0004941353,0,0,0,Ejercicio3
11.72,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,6.003739e-05,-3.770097e-06,5.64296e-06,0,0,0,Ejercicio3
11.73,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,2.629417e-07,-1.651164e-08,2.471409e-08,0,0,0,Ejercicio3
11.74,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio3
11.75,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio3
11.76,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio3
11.77,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio3
11.78,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio3
11.79,16.12898,-89.92382,10.73624,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio3
11.8,16.1344,-89.91312,10.68324,0,0,0,0,0,0,0,0.9423882,1.861553,-9.209098,0,0,0,Ejercicio3
11.81,16.1344,-89.91312,10.68324,0,0,0,0,0,0,0,0.01481233,0.02925964,-0.1447473,0,0,0,Ejercicio3
11.82,16.13983,-89.9024,10.63025,0,0,0,0,0,0,0,0.09905797,0.1960875,-0.968003,0,0,0,Ejercicio3
11.83,16.20468,-89.9024,10.6369,0,0,0,0,0,0,0,0.2446736,0.0004533249,0.02287827,0,0,0,Ejercicio3
11.84,16.20468,-89.9024,10.6369,0,0,0,0,0,0,0,0.005293215,9.807133e-06,0.0004949435,0,0,0,Ejercicio3
11.85,16.21557,-89.88088,10.53093,0,0,0,0,0,0,0,0.2710331,0.5365847,-2.637682,0,0,0,Ejercicio3
11.86,16.22101,-89.87009,10.47795,0,0,0,0,0,0,0,0.930541,1.846239,-9.05655,0,0,0,Ejercicio3
11.87,16.22101,-89.87009,10.47795,0,0,0,0,0,0,0,0.005609344,0.01112921,-0.05459331,0,0,0,Ejercicio3
11.88,16.22101,-89.87009,10.47795,0,0,0,0,0,0,0,3.381339e-05,6.708743e-05,-0.0003290911,0,0,0,Ejercicio3
11.89,16.22174,-89.92403,10.47087,0,0,0,0,0,0,0,0.00494868,-0.3675365,-0.04816335,0,0,0,Ejercicio3
11.9,16.23806,-89.89154,10.31196,0,0,0,0,0,0,0,1.811609,3.616251,-17.6316,0,0,0,Ejercicio3
11.91,16.24895,-89.86977,10.20605,0,0,0,0,0,0,0,0.5689532,1.14064,-5.537374,0,0,0,Ejercicio3
11.92,16.28231,-89.85788,9.88135,0,0,0,0,0,0,0,4.294398,8.3306,-41.79551,0,0,0,Ejercicio3
11.93,16.35293,-89.84683,9.835135,0,0,0,0,0,0,0,3.257524,0.06686506,0.00453119,0,0,0,Ejercicio3
11.94,16.48952,-89.88971,9.78869,0,0,0,0,0,0,0,9.196405,-8.829444,-2.06472,0,0,0,Ejercicio3
11.95,16.6262,-89.93256,9.742387,0,0,0,0,0,0,0,6.775206,-9.2301,-2.400718,0,0,0,Ejercicio3
11.96,16.70255,-89.91032,9.643447,0,0,0,0,0,0,0,2.266527,2.573305,-12.64845,0,0,0,Ejercicio3
11.97,16.77487,-90.00707,9.583484,0,0,0,0,0,0,0,0.6518605,-2.439991,-1.72571,0,0,0,Ejercicio3
11.98,16.8465,-90.04985,9.530569,0,0,0,0,0,0,0,1.081537,-11.93513,-4.156059,0,0,0,Ejercicio3
11.99,16.85211,-90.03865,9.477695,0,0,0,0,0,0,0,0.2189029,0.2160307,-1.968726,0,0,0,Ejercicio3
12.0,16.85211,-90.03865,9.477695,0,0,0,0,0,0,0,0.001816214,0.001792384,-0.01633432,0,0,0,Ejercicio3
12.01,16.9512,-89.97099,9.167499,0,0,0,0,0,0,0,8.937234,5.677811,-25.80306,0,0,0,Ejercicio3
12.02,17.16463,-89.93687,9.030044,0,0,0,0,0,0,0,14.43873,4.319843,-18.6816,0,0,0,Ejercicio3
12.03,17.30712,-89.91402,8.938588,0,0,0,0,0,0,0,11.92002,2.253582,-9.22239,0,0,0,Ejercicio3
12.04,17.32432,-89.87957,8.780185,0,0,0,0,0,0,0,0.8791682,1.635336,-7.490949,0,0,0,Ejercicio3
12.05,17.33005,-89.86804,8.727393,0,0,0,0,0,0,0,0.730369,1.468054,-6.717698,0,0,0,Ejercicio3
12.06,17.3587,-89.8101,8.463505,0,0,0,0,0,0,0,0.8001121,1.626275,-7.36942,0,0,0,Ejercicio3
12.07,17.43019,-89.79844,8.417894,0,0,0,0,0,0,0,5.297641,1.585016,-6.675963,0,0,0,Ejercicio3
12.08,17.43019,-89.79844,8.417894,0,0,0,0,0,0,0,0.07267191,0.04280101,-0.1879451,0,0,0,Ejercicio3
12.09,17.43019,-89.79844,8.417894,0,0,0,0,0,0,0,0.0006029512,0.0003551155,-0.001559361,0,0,0,Ejercicio3
12.1,17.43019,-89.79844,8.417894,0,0,0,0,0,0,0,1.304412e-05,7.682492e-06,-3.373488e-05,0,0,0,Ejercicio3
12.11,17.43594,-89.78676,8.365138,0,0,0,0,0,0,0,0.05472238,0.1112411,-0.5021081,0,0,0,Ejercicio3
12.12,17.44169,-89.77506,8.312387,0,0,0,0,0,0,0,0.3794536,0.7728615,-3.481706,0,0,0,Ejercicio3
12.13,17.44744,-89.76334,8.259639,0,0,0,0,0,0,0,0.03107775,0.06342097,-0.2851563,0,0,0,Ejercicio3
12.14,17.45894,-89.73984,8.15416,0,0,0,0,0,0,0,1.029693,2.109441,-9.44803,0,0,0,Ejercicio3
12.15,17.45894,-89.73984,8.15416,0,0,0,0,0,0,0,0.004509678,0.009238575,-0.0413789,0,0,0,Ejercicio3
12.16,17.45894,-89.73984,8.15416,0,0,0,0,0,0,0,7.08825e-05,0.0001452107,-0.000650388,0,0,0,Ejercicio3
12.17,17.45894,-89.73984,8.15416,0,0,0,0,0,0,0,2.255474e-07,4.620588e-07,-2.069528e-06,0,0,0,Ejercicio3
12.18,17.45894,-89.73984,8.15416,0,0,0,0,0,0,0,3.545123e-09,7.262577e-09,-3.252855e-08,0,0,0,Ejercicio3
12.19,17.46393,-89.6741,8.108371,0,0,0,0,0,0,0,0.06631568,0.6678973,-0.6084847,0,0,0,Ejercicio3
12.2,17.46967,-89.66228,8.055642,0,0,0,0,0,0,0,0.2077154,0.4355266,-1.905909,0,0,0,Ejercicio3
12.21,17.48116,-89.63861,7.950201,0,0,0,0,0,0,0,0.9629555,1.987964,-8.835673,0,0,0,Ejercicio3
12.22,17.49265,-89.61485,7.844779,0,0,0,0,0,0,0,1.329381,2.75488,-12.19784,0,0,0,Ejercicio3
12.23,17.52137,-89.55505,7.581307,0,0,0,0,0,0,0,0.1956471,0.4093062,-1.795175,0,0,0,Ejercicio3
12.24,17.52711,-89.54304,7.528627,0,0,0,0,0,0,0,0.1068514,0.2239625,-0.980423,0,0,0,Ejercicio3
12.25,17.53783,-89.46497,7.430249,0,0,0,0,0,0,0,0.295313,0.8953953,-2.709668,0,0,0,Ejercicio3
12.26,17.54357,-89.45288,7.377584,0,0,0,0,0,0,0,0.5207781,1.100016,-4.77844,0,0,0,Ejercicio3
12.27,17.48805,-89.37469,7.272051,0,0,0,0,0,0,0,0.6471608,7.02624,-9.156695,0,0,0,Ejercicio3
12.28,17.49949,-89.35036,7.16675,0,0,0,0,0,0,0,1.421225,3.118612,-13.1408,0,0,0,Ejercicio3
12.29,17.5273,-89.23521,6.910596,0,0,0,0,0,0,0,3.887058,9.793073,-35.8029,0,0,0,Ejercicio3
12.3,17.53796,-89.15664,6.812397,0,0,0,0,0,0,0,0.1774893,1.447949,-1.634811,0,0,0,Ejercicio3
12.31,17.56004,-89.05318,6.609048,0,0,0,0,0,0,0,1.439955,3.680771,-13.26305,0,0,0,Ejercicio3
12.32,17.56498,-88.98681,6.563536,0,0,0,0,0,0,0,0.3296706,7.286089,-3.036511,0,0,0,Ejercicio3
12.33,17.44891,-88.94938,6.391397,0,0,0,0,0,0,0,-0.9144901,3.47233,-14.69501,0,0,0,Ejercicio3
12.34,17.41052,-88.88657,6.121413,0,0,0,0,0,0,0,-0.5046318,0.2920454,-1.284444,0,0,0,Ejercicio3
12.35,17.42104,-88.80736,6.023418,0,0,0,0,0,0,0,0.8439876,2.441071,-7.932554,0,0,0,Ejercicio3
12.36,17.43231,-88.782,5.918345,0,0,0,0,0,0,0,0.7245216,1.635634,-6.751395,0,0,0,Ejercicio3
12.37,17.43795,-88.76928,5.865817,0,0,0,0,0,0,0,0.1150076,0.2596272,-1.07163,0,0,0,Ejercicio3
12.38,17.37114,-88.76928,5.85866,0,0,0,0,0,0,0,-11.7966,0.001565045,-1.267649,0,0,0,Ejercicio3
12.39,17.37114,-88.76928,5.85866,0,0,0,0,0,0,0,-0.1854173,2.459916e-05,-0.01992474,0,0,0,Ejercicio3
12.4,17.37114,-88.76928,5.85866,0,0,0,0,0,0,0,-0.001117704,1.482571e-07,-0.0001201073,0,0,0,Ejercicio3
12.41,17.37675,-88.75655,5.806134,0,0,0,0,0,0,0,0.3766805,0.8549976,-3.523594,0,0,0,Ejercicio3
12.42,17.37675,-88.75655,5.806134,0,0,0,0,0,0,0,0.003125279,0.007093826,-0.02923489,0,0,0,Ejercicio3
12.43,17.38237,-88.7438,5.753613,0,0,0,0,0,0,0,0.1954099,0.4443275,-1.827884,0,0,0,Ejercicio3
12.44,17.38237,-88.7438,5.753613,0,0,0,0,0,0,0,0.001621296,0.003686539,-0.01516576,0,0,0,Ejercicio3
12.45,17.40482,-88.69256,5.543582,0,0,0,0,0,0,0,1.116721,2.557357,-10.44592,0,0,0,Ejercicio3
12.46,17.40482,-88.69256,5.543582,0,0,0,0,0,0,0,0.02415891,0.05532531,-0.2259848,0,0,0,Ejercicio3
12.47,17.40482,-88.69256,5.543582,0,0,0,0,0,0,0,0.000145631,0.0003335036,-0.001362247,0,0,0,Ejercicio3
12.48,17.40482,-88.69256,5.543582,0,0,0,0,0,0,0,3.15055e-06,7.214945e-06,-2.947056e-05,0,0,0,Ejercicio3
12.49,17.41043,-88.6797,5.491087,0,0,0,0,0,0,0,0.2692083,0.617596,-2.518201,0,0,0,Ejercicio3
12.5,17.41043,-88.6797,5.491087,0,0,0,0,0,0,0,0.0016228,0.003722898,-0.01517984,0,0,0,Ejercicio3
12.51,17.41604,-88.66681,5.438598,0,0,0,0,0,0,0,0.498472,1.145579,-4.662757,0,0,0,Ejercicio3
12.52,17.41604,-88.66681,5.438598,0,0,0,0,0,0,0,0.001586133,0.003645221,-0.01483684,0,0,0,Ejercicio3
12.53,17.42166,-88.6539,5.386114,0,0,0,0,0,0,0,0.3691506,0.8498748,-3.453071,0,0,0,Ejercicio3
12.54,17.42166,-88.6539,5.386114,0,0,0,0,0,0,0,0.001616744,0.003722139,-0.01512318,0,0,0,Ejercicio3
12.55,17.42166,-88.6539,5.386114,0,0,0,0,0,0,0,1.846273e-05,4.25057e-05,-0.0001727022,0,0,0,Ejercicio3
12.56,17.42166,-88.6539,5.386114,0,0,0,0,0,0,0,4.268307e-08,9.826684e-08,-3.992616e-07,0,0,0,Ejercicio3
12.57,17.42727,-88.64098,5.333634,0,0,0,0,0,0,0,0.02829121,0.06524824,-0.2646388,0,0,0,Ejercicio3
12.58,17.42727,-88.64098,5.333634,0,0,0,0,0,0,0,0.0004446775,0.001025563,-0.004159557,0,0,0,Ejercicio3
12.59,17.42727,-88.64098,5.333634,0,0,0,0,0,0,0,2.680537e-06,6.182142e-06,-2.5074e-05,0,0,0,Ejercicio3
12.6,17.42727,-88.64098,5.333634,0,0,0,0,0,0,0,4.213231e-08,9.717006e-08,-3.941098e-07,0,0,0,Ejercicio3
12.61,17.42727,-88.64098,5.333634,0,0,0,0,0,0,0,9.114813e-10,2.102156e-09,-8.526087e-09,0,0,0,Ejercicio3
12.62,17.4943,-88.64098,5.340814,0,0,0,0,0,0,0,11.17132,0.0,1.198917,0,0,0,Ejercicio3
12.63,17.4943,-88.64098,5.340814,0,0,0,0,0,0,0,0.3326412,0.0,0.03569936,0,0,0,Ejercicio3
12.64,17.48943,-88.70784,5.386193,0,0,0,0,0,0,0,-0.02046987,-0.3330552,0.2265282,0,0,0,Ejercicio3
12.65,17.49094,-88.81573,5.372062,0,0,0,0,0,0,0,0.1155993,-8.264655,-1.076839,0,0,0,Ejercicio3
12.66,17.48682,-88.93654,5.4105,0,0,0,0,0,0,0,0.0605399,-8.412869,-0.5640952,0,0,0,Ejercicio3
12.67,17.48343,-89.1113,5.442086,0,0,0,0,0,0,0,-0.1017868,-12.91319,0.948434,0,0,0,Ejercicio3
12.68,17.47438,-89.2989,5.526372,0,0,0,0,0,0,0,-0.1574969,-18.28362,1.467533,0,0,0,Ejercicio3
12.69,17.46948,-89.36568,5.572018,0,0,0,0,0,0,0,-0.1688013,-3.372932,1.572865,0,0,0,Ejercicio3
12.7,17.47022,-89.41966,5.565182,0,0,0,0,0,0,0,0.006597665,-0.7348893,-0.06147604,0,0,0,Ejercicio3
12.71,17.47022,-89.41966,5.565182,0,0,0,0,0,0,0,5.474013e-05,-0.0060973,-0.0005100602,0,0,0,Ejercicio3
12.72,17.47022,-89.41966,5.565182,0,0,0,0,0,0,0,6.251157e-07,-6.962931e-05,-5.824733e-06,0,0,0,Ejercicio3
12.73,17.47022,-89.41966,5.565182,0,0,0,0,0,0,0,5.18652e-09,-5.777071e-07,-4.83272e-08,0,0,0,Ejercicio3
12.74,17.47022,-89.41966,5.565182,0,0,0,0,0,0,0,1.219702e-10,-8.988374e-09,-1.1365e-09,0,0,0,Ejercicio3
12.75,17.46531,-89.48643,5.610876,0,0,0,0,0,0,0,0.01359079,-5.181797,-0.126637,0,0,0,Ejercicio3
12.76,17.45477,-89.56595,5.709116,0,0,0,0,0,0,0,-1.40067,-3.972124,13.05123,0,0,0,Ejercicio3
12.77,17.44986,-89.63267,5.754869,0,0,0,0,0,0,0,-0.04615483,-0.3178294,0.4300637,0,0,0,Ejercicio3
12.78,17.45058,-89.68665,5.748121,0,0,0,0,0,0,0,0.006575392,-0.5339556,-0.0612685,0,0,0,Ejercicio3
12.79,17.45622,-89.67392,5.695598,0,0,0,0,0,0,0,0.9519321,2.149981,-8.869959,0,0,0,Ejercicio3
12.8,17.40618,-89.63559,5.530887,0,0,0,0,0,0,0,-9.142001,3.057684,-13.65481,0,0,0,Ejercicio3
12.81,17.41812,-89.66391,5.419155,0,0,0,0,0,0,0,1.088394,-4.512255,-11.74076,0,0,0,Ejercicio3
12.82,17.41884,-89.7179,5.412451,0,0,0,0,0,0,0,0.04437998,-2.0437,-0.4280768,0,0,0,Ejercicio3
12.83,17.42027,-89.8259,5.399107,0,0,0,0,0,0,0,0.05547867,-4.185585,-0.5192329,0,0,0,Ejercicio3
12.84,17.42239,-89.9879,5.379256,0,0,0,0,0,0,0,0.1891447,-14.51204,-1.769282,0,0,0,Ejercicio3
12.85,17.4901,-90.04191,5.379861,0,0,0,0,0,0,0,0.7071589,-2.68561,-0.2541594,0,0,0,Ejercicio3
12.86,17.49151,-90.14993,5.366781,0,0,0,0,0,0,0,0.03950443,-2.23453,-0.2685149,0,0,0,Ejercicio3
12.87,17.50417,-90.23222,5.248809,0,0,0,0,0,0,0,1.513797,-9.602707,-14.10473,0,0,0,Ejercicio3
12.88,17.52739,-90.23448,5.032449,0,0,0,0,0,0,0,1.879696,-5.473607,-17.51472,0,0,0,Ejercicio3
12.89,17.47775,-90.24947,4.86144,0,0,0,0,0,0,0,0.282353,0.03466893,-4.359044,0,0,0,Ejercicio3
12.9,17.41747,-90.34446,4.788999,0,0,0,0,0,0,0,0.08176668,-9.524859,-1.246117,0,0,0,Ejercicio3
12.91,17.41882,-90.45253,4.776268,0,0,0,0,0,0,0,0.1125286,-9.049561,-1.064233,0,0,0,Ejercicio3
12.92,17.4825,-90.6277,4.816962,0,0,0,0,0,0,0,0.268444,-9.321866,-0.7769208,0,0,0,Ejercicio3
12.93,17.47756,-90.69478,4.863149,0,0,0,0,0,0,0,-0.005650222,-1.631129,0.07265039,0,0,0,Ejercicio3
12.94,17.47756,-90.69478,4.863149,0,0,0,0,0,0,0,-2.47459e-05,-0.007143745,0.000318182,0,0,0,Ejercicio3
12.95,17.47756,-90.69478,4.863149,0,0,0,0,0,0,0,-5.353474e-07,-0.0001545462,6.883481e-06,0,0,0,Ejercicio3
12.96,17.41034,-90.69478,4.855976,0,0,0,0,0,0,0,-2.385837,-6.768557e-07,-0.2540656,0,0,0,Ejercicio3
12.97,17.34377,-90.74883,4.842586,0,0,0,0,0,0,0,-0.5592692,-9.481394,-1.165216,0,0,0,Ejercicio3
12.98,17.34377,-90.74883,4.842586,0,0,0,0,0,0,0,-0.003371301,-0.05715429,-0.007023979,0,0,0,Ejercicio3
12.99,17.34443,-90.80288,4.836363,0,0,0,0,0,0,0,0.0117509,-0.9677185,-0.1112241,0,0,0,Ejercicio3
13.0,17.34443,-90.80288,4.836363,0,0,0,0,0,0,0,0.0002542163,-0.02093541,-0.002406198,0,0,0,Ejercicio3
13.01,17.34443,-90.80288,4.836363,0,0,0,0,0,0,0,5.877102e-07,-4.839955e-05,-5.562771e-06,0,0,0,Ejercicio3
13.02,17.28404,-90.89795,4.764404,0,0,0,0,0,0,0,-2.018213,-2.12539,-3.095419,0,0,0,Ejercicio3
13.03,17.155,-90.88489,4.697786,0,0,0,0,0,0,0,-16.98786,0.5969695,-4.384318,0,0,0,Ejercicio3
13.04,17.08835,-90.93895,4.684588,0,0,0,0,0,0,0,-1.7059,-7.479752,-1.054058,0,0,0,Ejercicio3
13.05,17.08835,-90.93895,4.684588,0,0,0,0,0,0,0,-0.01808433,-0.2030388,-0.02541251,0,0,0,Ejercicio3
13.06,17.08835,-90.93895,4.684588,0,0,0,0,0,0,0,-0.0003912324,-0.004392497,-0.0005497687,0,0,0,Ejercicio3
13.07,17.08835,-90.93895,4.684588,0,0,0,0,0,0,0,-3.246015e-06,-3.644409e-05,-4.561373e-06,0,0,0,Ejercicio3
13.08,17.15565,-90.93895,4.691628,0,0,0,0,0,0,0,8.486028,-5.729476e-07,0.8895561,0,0,0,Ejercicio3
13.09,17.15565,-90.93895,4.691628,0,0,0,0,0,0,0,0.05115418,-3.453755e-09,0.005362286,0,0,0,Ejercicio3
13.1,17.16115,-90.92587,4.639174,0,0,0,0,0,0,0,0.9494871,2.258922,-9.052112,0,0,0,Ejercicio3
13.11,17.11025,-90.88651,4.474796,0,0,0,0,0,0,0,-2.186479,5.119921,-20.86197,0,0,0,Ejercicio3
13.12,17.00263,-90.82047,4.198638,0,0,0,0,0,0,0,-1.91805,0.4011383,-1.801241,0,0,0,Ejercicio3
13.13,16.93576,-90.87453,4.185523,0,0,0,0,0,0,0,-0.6350893,-6.480052,-0.843308,0,0,0,Ejercicio3
13.14,17.00327,-90.87453,4.192501,0,0,0,0,0,0,0,9.125278,-0.02838024,0.9417803,0,0,0,Ejercicio3
13.15,16.99784,-90.88778,4.244919,0,0,0,0,0,0,0,0.2879629,-0.129269,0.5453163,0,0,0,Ejercicio3
13.16,17.06532,-90.88778,4.251922,0,0,0,0,0,0,0,8.529548,-0.0007792399,0.8901345,0,0,0,Ejercicio3
13.17,16.99784,-90.88778,4.244919,0,0,0,0,0,0,0,-9.073083,-8.898683e-06,-0.9397451,0,0,0,Ejercicio3
13.18,16.99784,-90.88778,4.244919,0,0,0,0,0,0,0,-0.1307796,-5.345633e-08,-0.0135458,0,0,0,Ejercicio3
13.19,16.92972,-90.83372,4.24408,0,0,0,0,0,0,0,-4.548333,0.2696859,-0.4382236,0,0,0,Ejercicio3
13.2,16.86224,-90.83372,4.237133,0,0,0,0,0,0,0,-8.723115,0.002237555,-0.8960239,0,0,0,Ejercicio3
13.21,16.86224,-90.83372,4.237133,0,0,0,0,0,0,0,-0.09961533,2.55522e-05,-0.01023232,0,0,0,Ejercicio3
13.22,16.92972,-90.83372,4.24408,0,0,0,0,0,0,0,3.278086,1.540299e-07,0.3381785,0,0,0,Ejercicio3
13.23,16.99177,-90.84695,4.303479,0,0,0,0,0,0,0,8.243548,-0.3491557,2.253575,0,0,0,Ejercicio3
13.24,16.99177,-90.84695,4.303479,0,0,0,0,0,0,0,0.01384634,-0.0005864621,0.003785235,0,0,0,Ejercicio3
13.25,16.99177,-90.84695,4.303479,0,0,0,0,0,0,0,6.064189e-05,-2.568489e-06,1.657794e-05,0,0,0,Ejercicio3
13.26,16.99177,-90.84695,4.303479,0,0,0,0,0,0,0,1.311913e-06,-5.556613e-08,3.586436e-07,0,0,0,Ejercicio3
13.27,16.92368,-90.79289,4.302665,0,0,0,0,0,0,0,-2.457863,5.035466,0.3273104,0,0,0,Ejercicio3
13.28,16.92909,-90.77966,4.250239,0,0,0,0,0,0,0,0.2243956,0.6755666,-2.443569,0,0,0,Ejercicio3
13.29,16.92845,-90.72561,4.25642,0,0,0,0,0,0,0,-0.01472161,1.364266,0.1410839,0,0,0,Ejercicio3
13.3,16.92845,-90.72561,4.25642,0,0,0,0,0,0,0,-0.0002313922,0.02144334,0.002217537,0,0,0,Ejercicio3
13.31,16.92845,-90.72561,4.25642,0,0,0,0,0,0,0,-5.005889e-06,0.0004639006,4.797371e-05,0,0,0,Ejercicio3
13.32,16.92845,-90.72561,4.25642,0,0,0,0,0,0,0,-2.98372e-08,2.796415e-06,2.892228e-07,0,0,0,Ejercicio3
13.33,16.92781,-90.67155,4.262623,0,0,0,0,0,0,0,-0.1505319,12.69234,1.45916,0,0,0,Ejercicio3
13.34,16.92781,-90.67155,4.262623,0,0,0,0,0,0,0,-0.0006592744,0.05558778,0.006390586,0,0,0,Ejercicio3
13.35,16.92781,-90.67155,4.262623,0,0,0,0,0,0,0,-7.528714e-06,0.0006347955,7.297855e-05,0,0,0,Ejercicio3
13.36,16.73072,-90.65831,4.189439,0,0,0,0,0,0,0,-17.09485,3.138595,-14.27899,0,0,0,Ejercicio3
13.37,16.54403,-90.61843,4.011658,0,0,0,0,0,0,0,-13.98379,4.085958,-17.64272,0,0,0,Ejercicio3
13.38,16.18997,-90.48411,3.447341,0,0,0,0,0,0,0,-23.89573,12.91686,-52.79119,0,0,0,Ejercicio3
13.39,16.01192,-90.41614,3.165669,0,0,0,0,0,0,0,-5.696481,6.887406,-27.22154,0,0,0,Ejercicio3
13.4,15.88169,-90.45654,3.093997,0,0,0,0,0,0,0,-6.703386,-6.35729,-3.186996,0,0,0,Ejercicio3
13.41,15.91187,-90.37414,2.779997,0,0,0,0,0,0,0,1.037984,2.94855,-11.407,0,0,0,Ejercicio3
13.42,15.9169,-90.36033,2.727683,0,0,0,0,0,0,0,0.8663014,2.383341,-9.027368,0,0,0,Ejercicio3
13.43,15.9169,-90.36033,2.727683,0,0,0,0,0,0,0,0.01361641,0.03746103,-0.1418909,0,0,0,Ejercicio3
13.44,15.9169,-90.36033,2.727683,0,0,0,0,0,0,0,0.0001129739,0.0003108103,-0.001177254,0,0,0,Ejercicio3
13.45,15.9169,-90.36033,2.727683,0,0,0,0,0,0,0,1.775708e-06,4.885273e-06,-1.850392e-05,0,0,0,Ejercicio3
13.46,15.92192,-90.3465,2.675375,0,0,0,0,0,0,0,0.6841518,1.883616,-7.1189,0,0,0,Ejercicio3
13.47,15.93078,-90.21068,2.583212,0,0,0,0,0,0,0,1.530788,7.082488,-15.92852,0,0,0,Ejercicio3
13.48,15.86582,-90.03465,2.543202,0,0,0,0,0,0,0,-5.468899,13.90326,-6.031187,0,0,0,Ejercicio3
13.49,15.87462,-89.89873,2.451288,0,0,0,0,0,0,0,0.4396816,16.32732,-5.588593,0,0,0,Ejercicio3
13.5,15.8834,-89.76273,2.359485,0,0,0,0,0,0,0,1.158162,12.23903,-12.1117,0,0,0,Ejercicio3
13.51,15.8834,-89.76273,2.359485,0,0,0,0,0,0,0,0.02262025,0.4798228,-0.2365728,0,0,0,Ejercicio3
13.52,15.8834,-89.76273,2.359485,0,0,0,0,0,0,0,0.0003555419,0.00754179,-0.003718419,0,0,0,Ejercicio3
13.53,15.8834,-89.76273,2.359485,0,0,0,0,0,0,0,2.144827e-06,4.546226e-05,-2.241466e-05,0,0,0,Ejercicio3
13.54,15.95165,-89.76273,2.366031,0,0,0,0,0,0,0,2.45428,9.835209e-07,0.2358646,0,0,0,Ejercicio3
13.55,15.89407,-89.34251,2.248003,0,0,0,0,0,0,0,-1.530502,20.54395,-9.712901,0,0,0,Ejercicio3
13.56,15.64658,-88.93379,1.948321,0,0,0,0,0,0,0,-20.7921,20.21925,-1.827908,0,0,0,Ejercicio3
13.57,15.44006,-88.82581,1.942552,0,0,0,0,0,0,0,-17.81278,7.903304,-0.7116963,0,0,0,Ejercicio3
13.58,15.04177,-88.62121,1.768541,0,0,0,0,0,0,0,-22.15616,7.801512,-13.89337,0,0,0,Ejercicio3
