tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Etiqueta
8.55,-2.585133,-87.70193,15.02749,0,0,0,0,0,0,0,-0.1551782,1.509914,-9.203514,0,0,0,Ejercicio2
8.56,-2.586037,-87.69312,14.97388,0,0,0,0,0,0,0,-0.01828809,0.1784007,-1.084654,0,0,0,Ejercicio2
8.57,-2.587844,-87.67544,14.86666,0,0,0,0,0,0,0,-0.1343822,1.317574,-7.97012,0,0,0,Ejercicio2
8.58,-2.587844,-87.67544,14.86666,0,0,0,0,0,0,0,-0.0005090499,0.00499107,-0.03019141,0,0,0,Ejercicio2
8.59,-2.524732,-87.67544,14.86561,0,0,0,0,0,0,0,0.4335708,4.141039e-05,-0.007382561,0,0,0,Ejercicio2
8.6,-2.524732,-87.67544,14.86561,0,0,0,0,0,0,0,0.002613585,2.496238e-07,-4.450242e-05,0,0,0,Ejercicio2
8.61,-2.524732,-87.67544,14.86561,0,0,0,0,0,0,0,2.168464e-05,2.071102e-09,-3.69232e-07,0,0,0,Ejercicio2
8.62,-2.524732,-87.67544,14.86561,0,0,0,0,0,0,0,1.799169e-07,0.0,-2.959532e-09,0,0,0,Ejercicio2
8.63,-2.52487,-87.7292,14.85724,0,0,0,0,0,0,0,-0.001881115,-0.7356644,-0.1143574,0,0,0,Ejercicio2
8.64,-2.52487,-87.7292,14.85724,0,0,0,0,0,0,0,-1.560741e-05,-0.00610373,-0.0009488112,0,0,0,Ejercicio2
8.65,-2.52487,-87.7292,14.85724,0,0,0,0,0,0,0,-1.782319e-07,-6.970275e-05,-1.083514e-05,0,0,0,Ejercicio2
8.66,-2.523988,-87.73805,14.91085,0,0,0,0,0,0,0,0.08006752,-0.8026229,4.867492,0,0,0,Ejercicio2
8.67,-2.523106,-87.74688,14.96446,0,0,0,0,0,0,0,0.01697809,-0.1697618,1.032138,0,0,0,Ejercicio2
8.68,-2.521342,-87.76447,15.07169,0,0,0,0,0,0,0,0.04636488,-0.4612374,2.81863,0,0,0,Ejercicio2
8.69,-2.519578,-87.78197,15.17893,0,0,0,0,0,0,0,0.04894362,-0.4844008,2.975398,0,0,0,Ejercicio2
8.7,-2.518558,-87.73693,15.24093,0,0,0,0,0,0,0,0.01716632,0.2289601,1.043581,0,0,0,Ejercicio2
8.71,-2.518558,-87.73693,15.24093,0,0,0,0,0,0,0,0.0001960342,0.002614655,0.01191738,0,0,0,Ejercicio2
8.72,-2.518558,-87.73693,15.24093,0,0,0,0,0,0,0,4.240962e-06,5.656489e-05,0.000257818,0,0,0,Ejercicio2
8.73,-2.51842,-87.68317,15.24932,0,0,0,0,0,0,0,0.0177777,6.915284,1.080748,0,0,0,Ejercicio2
8.74,-2.518282,-87.62942,15.25773,0,0,0,0,0,0,0,0.01304741,5.061742,0.7931826,0,0,0,Ejercicio2
8.75,-2.455195,-87.57566,15.26514,0,0,0,0,0,0,0,0.8378795,2.626182,0.3992953,0,0,0,Ejercicio2
8.76,-2.392246,-87.57566,15.26414,0,0,0,0,0,0,0,2.141332,0.0299902,-0.02874897,0,0,0,Ejercicio2
8.77,-2.329298,-87.57566,15.26317,0,0,0,0,0,0,0,0.6163749,0.000342479,-0.009324649,0,0,0,Ejercicio2
8.78,-2.266348,-87.57566,15.26223,0,0,0,0,0,0,0,0.8461035,2.06448e-06,-0.0125256,0,0,0,Ejercicio2
8.79,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,0.04364548,0.6717591,2.050022,0,0,0,Ejercicio2
8.8,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,0.0001911512,0.002942058,0.008978343,0,0,0,Ejercicio2
8.81,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,2.182888e-06,3.359741e-05,0.0001025299,0,0,0,Ejercicio2
8.82,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,1.315855e-08,2.025268e-07,6.180554e-07,0,0,0,Ejercicio2
8.83,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
8.84,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
8.85,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
8.86,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
8.87,-2.265429,-87.53061,15.32432,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
8.88,-2.202383,-87.47687,15.33188,0,0,0,0,0,0,0,1.55571,7.360104,1.140457,0,0,0,Ejercicio2
8.89,-2.013507,-87.42313,15.33778,0,0,0,0,0,0,0,8.400192,0.5120952,-0.02941868,0,0,0,Ejercicio2
8.9,-2.013395,-87.36938,15.3463,0,0,0,0,0,0,0,0.1649591,0.2043187,0.03028068,0,0,0,Ejercicio2
8.91,-2.013395,-87.36938,15.3463,0,0,0,0,0,0,0,0.002592804,0.003211453,0.0004759476,0,0,0,Ejercicio2
8.92,-1.887459,-87.31565,15.35324,0,0,0,0,0,0,0,10.86858,7.364604,1.038688,0,0,0,Ejercicio2
8.93,-1.635808,-87.31565,15.35034,0,0,0,0,0,0,0,21.30379,0.3786145,-0.1674802,0,0,0,Ejercicio2
8.94,-1.258253,-87.26192,15.35534,0,0,0,0,0,0,0,31.59802,2.553245,0.147773,0,0,0,Ejercicio2
8.95,-0.6920446,-87.26192,15.35173,0,0,0,0,0,0,0,40.91471,0.02915728,-0.1804112,0,0,0,Ejercicio2
8.96,-0.1258267,-87.26192,15.35022,0,0,0,0,0,0,0,42.41797,0.0006307824,-0.03478375,0,0,0,Ejercicio2
8.97,0.5662507,-87.31565,15.34265,0,0,0,0,0,0,0,50.92202,-1.335226,-0.02415958,0,0,0,Ejercicio2
8.98,1.257651,-87.49419,15.42849,0,0,0,0,0,0,0,47.55553,-19.19556,7.188045,0,0,0,Ejercicio2
8.99,1.886764,-87.65544,15.40958,0,0,0,0,0,0,0,44.65616,-19.87574,-2.351696,0,0,0,Ejercicio2
9.0,2.641057,-87.87912,15.44088,0,0,0,0,0,0,0,53.29999,-18.43386,-1.542006,0,0,0,Ejercicio2
9.01,3.269532,-88.15661,15.46527,0,0,0,0,0,0,0,46.69112,-17.41575,-1.266595,0,0,0,Ejercicio2
9.02,3.834163,-88.21899,15.52384,0,0,0,0,0,0,0,28.18688,-3.537111,9.787675,0,0,0,Ejercicio2
9.03,4.146908,-88.22755,15.58568,0,0,0,0,0,0,0,16.23087,-0.6317191,4.19857,0,0,0,Ejercicio2
9.04,4.206542,-88.19083,15.7029,0,0,0,0,0,0,0,0.4625311,6.759373,13.73679,0,0,0,Ejercicio2
9.05,4.0767,-88.21627,15.86046,0,0,0,0,0,0,0,-12.28719,-1.899382,12.39571,0,0,0,Ejercicio2
9.06,3.755736,-88.04311,16.15382,0,0,0,0,0,0,0,-18.92688,4.09266,2.63535,0,0,0,Ejercicio2
9.07,3.567594,-87.93558,16.16597,0,0,0,0,0,0,0,-17.02115,12.91941,1.638298,0,0,0,Ejercicio2
9.08,3.630171,-87.93558,16.16745,0,0,0,0,0,0,0,10.51066,0.107191,0.2676256,0,0,0,Ejercicio2
9.09,3.820803,-87.97263,16.05635,0,0,0,0,0,0,0,12.10526,-4.988881,-12.39512,0,0,0,Ejercicio2
9.1,4.074382,-88.00959,15.94719,0,0,0,0,0,0,0,10.58444,-0.6426454,-2.453177,0,0,0,Ejercicio2
9.11,4.264115,-88.05493,15.89037,0,0,0,0,0,0,0,12.81217,-0.6336104,-0.3044942,0,0,0,Ejercicio2
9.12,4.326806,-88.05493,15.89214,0,0,0,0,0,0,0,0.5174156,-0.003819434,0.01068878,0,0,0,Ejercicio2
9.13,4.326806,-88.05493,15.89214,0,0,0,0,0,0,0,0.00590873,-4.361677e-05,0.0001220627,0,0,0,Ejercicio2
9.14,4.322237,-88.08017,16.05312,0,0,0,0,0,0,0,-0.5192192,-2.857607,18.29953,0,0,0,Ejercicio2
9.15,4.192321,-88.05144,16.21894,0,0,0,0,0,0,0,-16.11596,1.018245,9.71275,0,0,0,Ejercicio2
9.16,4.192321,-88.05144,16.21894,0,0,0,0,0,0,0,-0.2575847,-0.008032529,0.3078411,0,0,0,Ejercicio2
9.17,4.192321,-88.05144,16.21894,0,0,0,0,0,0,0,-0.001128127,-3.517953e-05,0.001348231,0,0,0,Ejercicio2
9.18,4.256378,-88.04311,16.167,0,0,0,0,0,0,0,1.913497,1.968809,-12.63216,0,0,0,Ejercicio2
9.19,4.320714,-88.08854,16.10679,0,0,0,0,0,0,0,0.257996,-9.199453,-2.824964,0,0,0,Ejercicio2
9.2,4.383316,-88.08854,16.10858,0,0,0,0,0,0,0,0.8287108,-0.1445958,-0.02065787,0,0,0,Ejercicio2
9.21,4.383316,-88.08854,16.10858,0,0,0,0,0,0,0,0.004995508,-0.0008716301,-0.0001245266,0,0,0,Ejercicio2
9.22,4.320714,-88.08854,16.10679,0,0,0,0,0,0,0,-0.8814864,-1.885666e-05,-0.02502269,0,0,0,Ejercicio2
9.23,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,-0.01658553,-0.07962166,0.5125642,0,0,0,Ejercicio2
9.24,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,-3.834327e-05,-0.0001840733,0.001184972,0,0,0,Ejercicio2
9.25,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,-6.026744e-07,-2.893239e-06,1.862523e-05,0,0,0,Ejercicio2
9.26,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,-1.14367e-08,-6.25917e-08,4.029796e-07,0,0,0,Ejercicio2
9.27,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,-6.894095e-11,-3.773058e-10,2.42918e-09,0,0,0,Ejercicio2
9.28,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.29,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.3,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.31,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.32,4.319191,-88.09689,16.16046,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.33,4.383316,-88.08854,16.10858,0,0,0,0,0,0,0,8.847829,0.4020737,-2.329066,0,0,0,Ejercicio2
9.34,4.383316,-88.08854,16.10858,0,0,0,0,0,0,0,0.1261279,0.002423719,-0.01194388,0,0,0,Ejercicio2
9.35,4.445917,-88.08854,16.11039,0,0,0,0,0,0,0,0.4510071,2.767814e-05,0.01299308,0,0,0,Ejercicio2
9.36,4.508517,-88.08854,16.11224,0,0,0,0,0,0,0,2.225431,1.668451e-07,0.065905,0,0,0,Ejercicio2
9.37,4.572728,-88.08017,16.06044,0,0,0,0,0,0,0,4.333497,0.4041431,-2.46014,0,0,0,Ejercicio2
9.38,4.70128,-88.06336,15.95693,0,0,0,0,0,0,0,11.84174,0.514885,-2.917244,0,0,0,Ejercicio2
9.39,4.830529,-88.15403,15.83701,0,0,0,0,0,0,0,9.758818,-7.061107,-3.763602,0,0,0,Ejercicio2
9.4,5.087557,-88.28989,15.65961,0,0,0,0,0,0,0,23.09527,-11.54634,-15.86708,0,0,0,Ejercicio2
9.41,5.404238,-88.44273,15.59233,0,0,0,0,0,0,0,19.56064,-13.23928,-3.407752,0,0,0,Ejercicio2
9.42,5.781104,-88.44273,15.60613,0,0,0,0,0,0,0,26.05741,-0.1420672,0.952114,0,0,0,Ejercicio2
9.43,5.969524,-88.44273,15.61337,0,0,0,0,0,0,0,6.72148,-0.001622364,0.2623112,0,0,0,Ejercicio2
9.44,6.092993,-88.45128,15.67196,0,0,0,0,0,0,0,11.37179,-0.04323648,0.725869,0,0,0,Ejercicio2
9.45,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,-1.454408,-0.0004937475,-0.05433606,0,0,0,Ejercicio2
9.46,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,-0.008767242,-2.975651e-06,-0.0003275403,0,0,0,Ejercicio2
9.47,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,-0.0001378023,-4.677088e-08,-5.148233e-06,0,0,0,Ejercicio2
9.48,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,-2.165958e-06,-7.351383e-10,-8.091923e-08,0,0,0,Ejercicio2
9.49,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,-2.47325e-08,0.0,-9.768252e-10,0,0,0,Ejercicio2
9.5,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.51,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.52,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.53,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.54,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.55,6.030211,-88.45128,15.66946,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
9.56,5.967429,-88.45128,15.667,0,0,0,0,0,0,0,-0.1718645,0.0,-0.006717115,0,0,0,Ejercicio2
9.57,5.967429,-88.45128,15.667,0,0,0,0,0,0,0,-0.0002886736,0.0,-1.128245e-05,0,0,0,Ejercicio2
9.58,5.967429,-88.45128,15.667,0,0,0,0,0,0,0,-3.296565e-06,0.0,-1.288422e-07,0,0,0,Ejercicio2
9.59,5.967429,-88.45128,15.667,0,0,0,0,0,0,0,-1.987185e-08,0.0,-7.766669e-10,0,0,0,Ejercicio2
9.6,5.969524,-88.44273,15.61337,0,0,0,0,0,0,0,0.02017045,0.0823447,-0.5160825,0,0,0,Ejercicio2
9.61,5.969524,-88.44273,15.61337,0,0,0,0,0,0,0,0.0003170365,0.001294283,-0.008111714,0,0,0,Ejercicio2
9.62,5.969524,-88.44273,15.61337,0,0,0,0,0,0,0,3.62046e-06,1.478032e-05,-9.263332e-05,0,0,0,Ejercicio2
9.63,5.969524,-88.44273,15.61337,0,0,0,0,0,0,0,5.69059e-08,2.32315e-07,-1.455998e-06,0,0,0,Ejercicio2
9.64,5.97162,-88.43417,15.55976,0,0,0,0,0,0,0,0.2851495,1.167157,-7.295853,0,0,0,Ejercicio2
9.65,5.97162,-88.43417,15.55976,0,0,0,0,0,0,0,0.007738261,0.0316738,-0.1979917,0,0,0,Ejercicio2
9.66,5.973715,-88.42558,15.50614,0,0,0,0,0,0,0,0.02046089,0.08396827,-0.5235136,0,0,0,Ejercicio2
9.67,5.973715,-88.42558,15.50614,0,0,0,0,0,0,0,0.0004426464,0.001816551,-0.01132558,0,0,0,Ejercicio2
9.68,5.973715,-88.42558,15.50614,0,0,0,0,0,0,0,5.054888e-06,2.074447e-05,-0.0001293347,0,0,0,Ejercicio2
9.69,5.975811,-88.41697,15.45253,0,0,0,0,0,0,0,0.01911503,0.07864966,-0.4890784,0,0,0,Ejercicio2
9.7,5.977906,-88.40833,15.39892,0,0,0,0,0,0,0,0.1387497,0.5723773,-3.55006,0,0,0,Ejercicio2
9.71,5.98419,-88.38231,15.23812,0,0,0,0,0,0,0,0.407924,1.695891,-10.43717,0,0,0,Ejercicio2
9.72,5.988379,-88.36485,15.13094,0,0,0,0,0,0,0,0.5311329,2.219493,-13.5896,0,0,0,Ejercicio2
9.73,5.992568,-88.3473,15.02377,0,0,0,0,0,0,0,0.2253236,0.946408,-5.765143,0,0,0,Ejercicio2
9.74,6.070425,-88.28519,14.65128,0,0,0,0,0,0,0,1.817041,4.188743,-25.03524,0,0,0,Ejercicio2
9.75,6.137899,-88.26725,14.54669,0,0,0,0,0,0,0,2.862493,3.131232,-18.56073,0,0,0,Ejercicio2
9.76,6.268746,-88.24922,14.4447,0,0,0,0,0,0,0,12.22646,2.548327,-14.62544,0,0,0,Ejercicio2
9.77,6.332031,-88.24922,14.44729,0,0,0,0,0,0,0,11.73634,0.1044397,-0.1369547,0,0,0,Ejercicio2
9.78,6.331697,-88.19543,14.45542,0,0,0,0,0,0,0,0.104094,4.812666,0.7257605,0,0,0,Ejercicio2
9.79,6.329494,-88.20445,14.50895,0,0,0,0,0,0,0,-0.05523954,-0.1759531,1.379788,0,0,0,Ejercicio2
9.8,6.266235,-88.20445,14.50636,0,0,0,0,0,0,0,-2.149649,-0.002009331,-0.07177532,0,0,0,Ejercicio2
9.81,6.266235,-88.20445,14.50636,0,0,0,0,0,0,0,-0.04650504,-4.346944e-05,-0.001552772,0,0,0,Ejercicio2
9.82,6.331697,-88.19543,14.45542,0,0,0,0,0,0,0,1.661577,0.4280733,-2.472147,0,0,0,Ejercicio2
9.83,6.408661,-88.19461,14.12876,0,0,0,0,0,0,0,9.003946,3.257142,-26.88797,0,0,0,Ejercicio2
9.84,6.67156,-88.15777,13.92551,0,0,0,0,0,0,0,6.908883,1.478324,-8.311927,0,0,0,Ejercicio2
9.85,6.9427,-88.14626,13.55425,0,0,0,0,0,0,0,14.95297,3.129995,-23.04369,0,0,0,Ejercicio2
9.86,7.209725,-88.09895,13.29862,0,0,0,0,0,0,0,21.27361,4.639934,-25.2158,0,0,0,Ejercicio2
9.87,7.477994,-88.1049,13.03548,0,0,0,0,0,0,0,14.2012,-10.40798,-15.13819,0,0,0,Ejercicio2
9.88,7.741824,-88.12974,12.87972,0,0,0,0,0,0,0,18.43828,-0.8070251,-15.46407,0,0,0,Ejercicio2
9.89,7.93674,-88.17385,12.82796,0,0,0,0,0,0,0,3.225089,-4.800674,-1.179504,0,0,0,Ejercicio2
9.9,8.067822,-88.21795,12.77314,0,0,0,0,0,0,0,15.80351,-7.389057,-0.6804039,0,0,0,Ejercicio2
9.91,8.070591,-88.2082,12.71976,0,0,0,0,0,0,0,0.1607225,0.1229279,-1.265744,0,0,0,Ejercicio2
9.92,8.006595,-88.2082,12.71645,0,0,0,0,0,0,0,-10.9285,0.0014038,-0.5767676,0,0,0,Ejercicio2
9.93,8.006595,-88.2082,12.71645,0,0,0,0,0,0,0,-0.2364247,3.03695e-05,-0.01247767,0,0,0,Ejercicio2
9.94,8.003848,-88.21795,12.76984,0,0,0,0,0,0,0,-0.244544,-0.8571048,4.700882,0,0,0,Ejercicio2
9.95,8.00069,-88.17385,12.83124,0,0,0,0,0,0,0,-0.5232318,5.05432,10.17007,0,0,0,Ejercicio2
9.96,7.997943,-88.18356,12.88463,0,0,0,0,0,0,0,-0.03906997,-0.09620742,0.7594451,0,0,0,Ejercicio2
9.97,7.995196,-88.19324,12.93803,0,0,0,0,0,0,0,-0.03726295,-0.1304909,0.7243234,0,0,0,Ejercicio2
9.98,7.995196,-88.19324,12.93803,0,0,0,0,0,0,0,-0.000163198,-0.0005715024,0.00317227,0,0,0,Ejercicio2
9.99,7.995196,-88.19324,12.93803,0,0,0,0,0,0,0,-3.53059e-06,-1.236376e-05,6.862821e-05,0,0,0,Ejercicio2
10.0,7.995196,-88.19324,12.93803,0,0,0,0,0,0,0,-4.031299e-08,-1.418795e-07,7.836107e-07,0,0,0,Ejercicio2
10.01,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,-0.3398781,-1.1934,6.606608,0,0,0,Ejercicio2
10.02,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,-0.00735285,-0.02581776,0.1429259,0,0,0,Ejercicio2
10.03,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,-0.0001155711,-0.0004058,0.00224649,0,0,0,Ejercicio2
10.04,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,-1.319787e-06,-4.634113e-06,2.565424e-05,0,0,0,Ejercicio2
10.05,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,-2.074423e-08,-7.283836e-08,4.032299e-07,0,0,0,Ejercicio2
10.06,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,-3.26055e-10,-1.144864e-09,6.337912e-09,0,0,0,Ejercicio2
10.07,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.08,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.09,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.1,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.11,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.12,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.13,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.14,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.15,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.16,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.17,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.18,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.19,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.2,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.21,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.22,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.23,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.24,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.25,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.26,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.27,7.992448,-88.20289,12.99143,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.28,7.99286,-88.25671,12.98343,0,0,0,0,0,0,0,0.09610075,-12.57142,-1.868023,0,0,0,Ejercicio2
10.29,7.995608,-88.24705,12.93002,0,0,0,0,0,0,0,0.03739361,-0.07130715,-0.7268634,0,0,0,Ejercicio2
10.3,7.998355,-88.23737,12.87663,0,0,0,0,0,0,0,0.3365704,1.182909,-6.542311,0,0,0,Ejercicio2
10.31,7.998355,-88.23737,12.87663,0,0,0,0,0,0,0,0.003843531,0.01350846,-0.07471121,0,0,0,Ejercicio2
10.32,7.998355,-88.23737,12.87663,0,0,0,0,0,0,0,0.0001144463,0.0004022327,-0.002224627,0,0,0,Ejercicio2
10.33,7.934831,-88.29119,12.86536,0,0,0,0,0,0,0,-4.179007,-0.3551618,-0.2660505,0,0,0,Ejercicio2
10.34,7.934831,-88.29119,12.86536,0,0,0,0,0,0,0,-0.04772299,-0.00405584,-0.003038217,0,0,0,Ejercicio2
10.35,7.934831,-88.29119,12.86536,0,0,0,0,0,0,0,-0.0005449821,-4.631647e-05,-3.469551e-05,0,0,0,Ejercicio2
10.36,7.934831,-88.29119,12.86536,0,0,0,0,0,0,0,-1.179003e-05,-1.00201e-06,-7.505432e-07,0,0,0,Ejercicio2
10.37,7.934831,-88.29119,12.86536,0,0,0,0,0,0,0,-9.782062e-08,-8.313572e-09,-6.227178e-09,0,0,0,Ejercicio2
10.38,7.873599,-88.28149,12.80872,0,0,0,0,0,0,0,-4.133441,0.2449115,-1.55914,0,0,0,Ejercicio2
10.39,7.873599,-88.28149,12.80872,0,0,0,0,0,0,0,-0.01810295,0.001072622,-0.006828461,0,0,0,Ejercicio2
10.4,7.874002,-88.33531,12.80075,0,0,0,0,0,0,0,0.05550982,-7.448716,-1.100747,0,0,0,Ejercicio2
10.41,7.874002,-88.33531,12.80075,0,0,0,0,0,0,0,0.0007968904,-0.1067025,-0.01576749,0,0,0,Ejercicio2
10.42,7.874002,-88.33531,12.80075,0,0,0,0,0,0,0,1.252541e-05,-0.001677136,-0.0002478313,0,0,0,Ejercicio2
10.43,7.874002,-88.33531,12.80075,0,0,0,0,0,0,0,5.49425e-08,-7.345244e-06,-1.085378e-06,0,0,0,Ejercicio2
10.44,7.874002,-88.33531,12.80075,0,0,0,0,0,0,0,6.274267e-10,-8.388047e-08,-1.239468e-08,0,0,0,Ejercicio2
10.45,7.874002,-88.33531,12.80075,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,Ejercicio2
10.46,7.871299,-88.34502,12.85415,0,0,0,0,0,0,0,-0.365099,-1.308862,7.212454,0,0,0,Ejercicio2
10.47,7.871299,-88.34502,12.85415,0,0,0,0,0,0,0,-0.01363705,-0.04888814,0.269397,0,0,0,Ejercicio2
10.48,7.871299,-88.34502,12.85415,0,0,0,0,0,0,0,-0.000295021,-0.001057635,0.005828077,0,0,0,Ejercicio2
10.49,7.868596,-88.35469,12.90755,0,0,0,0,0,0,0,-0.01417824,-0.05071025,0.2800881,0,0,0,Ejercicio2
10.5,7.865892,-88.36435,12.96095,0,0,0,0,0,0,0,-0.2473825,-0.8827355,4.886989,0,0,0,Ejercicio2
10.51,7.865892,-88.36435,12.96095,0,0,0,0,0,0,0,-0.001491233,-0.005321171,0.029459,0,0,0,Ejercicio2
10.52,7.865892,-88.36435,12.96095,0,0,0,0,0,0,0,-2.3439e-05,-8.363745e-05,0.0004630325,0,0,0,Ejercicio2
10.53,7.865892,-88.36435,12.96095,0,0,0,0,0,0,0,-2.676663e-07,-9.551143e-07,5.287691e-06,0,0,0,Ejercicio2
10.54,7.865892,-88.36435,12.96095,0,0,0,0,0,0,0,-4.207142e-09,-1.501236e-08,8.311121e-08,0,0,0,Ejercicio2
10.55,7.932513,-88.35469,12.9108,0,0,0,0,0,0,0,5.982861,1.349787,-7.169221,0,0,0,Ejercicio2
10.56,7.996428,-88.35469,12.91407,0,0,0,0,0,0,0,15.18168,0.0266132,0.6336485,0,0,0,Ejercicio2
10.57,8.124256,-88.35469,12.9207,0,0,0,0,0,0,0,13.33079,0.0002208069,0.6955749,0,0,0,Ejercicio2
10.58,8.252078,-88.35469,12.92744,0,0,0,0,0,0,0,4.91567,1.832012e-06,0.2609847,0,0,0,Ejercicio2
10.59,8.446701,-88.34502,12.88434,0,0,0,0,0,0,0,13.72482,0.3551136,-1.21655,0,0,0,Ejercicio2
10.6,8.638476,-88.34502,12.89488,0,0,0,0,0,0,0,16.32911,0.00294634,0.8911098,0,0,0,Ejercicio2
10.61,8.830689,-88.39884,12.89772,0,0,0,0,0,0,0,10.63019,-0.487176,0.5316793,0,0,0,Ejercicio2
10.62,9.022449,-88.39884,12.90873,0,0,0,0,0,0,0,14.41243,-0.01450632,0.8344069,0,0,0,Ejercicio2
10.63,9.214193,-88.39884,12.91998,0,0,0,0,0,0,0,11.09356,-0.0001203574,0.6576298,0,0,0,Ejercicio2
