tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0
0.049,0.01242499,-0.08807023,0.006212564,0,0,0,0,0,0,0,0.0005173326,0.001592733,-0.006750711,0,0,0,-0.00041233446915451454
0.05,0.012429029999999999,-0.08805778,0.006159827,0,0,0,0,0,0,0,7.701451e-05,0.0002375451,-0.0010049850000000001,0,0,0,-0.00041529958476915356
0.051000000000000004,0.012429029999999999,-0.08805778,0.006159827,0,0,0,0,0,0,0,8.794819e-07,2.712694e-06,-1.1476620000000001e-05,0,0,0,-0.00041146447082336847
0.052000000000000005,0.01243308,-0.08804529999999999,0.006107094,0,0,0,0,0,0,0,2.847174e-05,8.797915e-05,-0.0003715362,0,0,0,-0.00041533523709751243
0.053,0.01243308,-0.08804529999999999,0.006107094,0,0,0,0,0,0,0,4.782277e-08,1.477749e-07,-6.240536e-07,0,0,0,-0.00041130663130331416
0.054,0.01243308,-0.08804529999999999,0.006107094,0,0,0,0,0,0,0,5.461216e-10,1.6875440000000002e-09,-7.126503e-09,0,0,0,-0.00041130663130331416
0.055,0.01243308,-0.08804529999999999,0.006107094,0,0,0,0,0,0,0,4.531114e-12,1.400138e-11,-5.912784999999999e-11,0,0,0,-0.00041130663130331416
0.056,0.012437120000000001,-0.0880328,0.006054367000000001,0,0,0,0,0,0,0,7.254558e-05,0.0002245781,-0.0009466689000000001,0,0,0,-0.00041529958476915356
0.057,0.01244116,-0.08802029,0.006001645,0,0,0,0,0,0,0,0.0002591992,0.0008038585,-0.003382368,0,0,0,-0.0004034466836995572
0.058,0.01245327,-0.08798260000000001,0.0058435100000000005,0,0,0,0,0,0,0,0.0009516333,0.002967399,-0.012418150000000001,0,0,0,-0.00036409471131994227
0.059000000000000004,0.012457890000000001,-0.08802389,0.005783339,0,0,0,0,0,0,0,0.0003339762,0.00028633,-0.004358155,0,0,0,-0.00036587424211172165
0.06,0.0124671,-0.08810641,0.005663077999999999,0,0,0,0,0,0,0,0.0006277382,0.001219491,-0.008191544,0,0,0,-0.00035300578691457944
0.061,0.0125392,-0.08820154,0.005600749,0,0,0,0,0,0,0,0.0005783499,-0.005238324999999999,-0.001493375,0,0,0,-0.00033077088632764374
0.062,0.01261542,-0.08828396,0.005485872,0,0,0,0,0,0,0,0.01234911,-0.0053472039999999995,-0.009737752,0,0,0,-0.0003162723834526233
0.063,0.01261598,-0.08833787,0.005478557,0,0,0,0,0,0,0,0.0001013261,-0.002594,-0.00040574379999999997,0,0,0,-0.0003173549991569891
0.064,0.01262063,-0.08837905000000001,0.005418596,0,0,0,0,0,0,0,0.000131258,-0.0072464700000000005,-0.001680342,0,0,0,-0.00029826287286185645
0.065,0.012687620000000002,-0.08837905000000001,0.0054238,0,0,0,0,0,0,0,0.003264256,-0.00037621759999999997,0.00018780710000000002,0,0,0,-0.0002932151092668782
0.066,0.01269172,-0.08836629000000001,0.0053711390000000005,0,0,0,0,0,0,0,0.0007569023,0.002310238,-0.009535182000000001,0,0,0,-0.0002973620986720718
0.067,0.01269172,-0.08836629000000001,0.0053711390000000005,0,0,0,0,0,0,0,1.189689e-05,3.631201e-05,-0.0001498727,0,0,0,-0.00030008740290744747
0.068,0.01269172,-0.08836629000000001,0.0053711390000000005,0,0,0,0,0,0,0,5.2104e-08,1.590333e-07,-6.563874e-07,0,0,0,-0.0002946578473619325
0.069,0.01269582,-0.08835352,0.005318484,0,0,0,0,0,0,0,0.0001101569,0.0003435553,-0.0014145639999999999,0,0,0,-0.00029192194516637057
0.07,0.01269582,-0.08835352,0.005318484,0,0,0,0,0,0,0,6.640311e-07,2.0709679999999997e-06,-8.527055e-06,0,0,0,-0.00028829291767191984
0.07100000000000001,0.01269992,-0.08834072000000001,0.005265833,0,0,0,0,0,0,0,0.0001378212,0.0004306,-0.0017698100000000001,0,0,0,-0.0002924300268698352
0.07200000000000001,0.01269992,-0.08834072000000001,0.005265833,0,0,0,0,0,0,0,6.036063e-07,1.88587e-06,-7.75112e-06,0,0,0,-0.00028829291767191984
0.073,0.01269992,-0.08834072000000001,0.005265833,0,0,0,0,0,0,0,6.893001e-09,2.153607e-08,-8.851544e-08,0,0,0,-0.00028813507815186553
0.074,0.01271632,-0.08828931,0.005055285,0,0,0,0,0,0,0,0.00028264109999999996,0.0008893518000000001,-0.003629493,0,0,0,-0.00025938999497501623
