tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0,Etiqueta
0.562,-0.008161029,-0.08756155,0.01221719,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0013359560042867,Ejercicio 3
0.5630000000000001,-0.008161029,-0.08756155,0.01221719,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0013359560042867,Ejercicio 3
0.5640000000000001,-0.008160599,-0.08750777,0.01222541,0,0,0,0,0,0,0,5.897364e-05,0.007365987,0.001128255,0,0,0,-0.0013371246994168,Ejercicio 3
0.5650000000000001,-0.008160599,-0.08750777,0.01222541,0,0,0,0,0,0,0,3.0318430000000005e-06,0.0003786863,5.800373e-05,0,0,0,-0.0013361077018865,Ejercicio 3
0.5660000000000001,-0.008160599,-0.08750777,0.01222541,0,0,0,0,0,0,0,9.647291e-09,1.204976e-06,1.8456730000000002e-07,0,0,0,-0.0013359560042867,Ejercicio 3
0.5670000000000001,-0.008160599,-0.08750777,0.01222541,0,0,0,0,0,0,0,1.516348e-10,1.893965e-08,2.901003e-09,0,0,0,-0.0013359560042867,Ejercicio 3
0.5680000000000001,-0.008160168,-0.08745399,0.01223366,0,0,0,0,0,0,0,1.057402e-05,0.001317141,0.000202297,0,0,0,-0.0013371246994168,Ejercicio 3
0.5690000000000001,-0.008160168,-0.08745399,0.01223366,0,0,0,0,0,0,0,2.28756e-07,2.8494740000000003e-05,4.376449e-06,0,0,0,-0.0013361952459385,Ejercicio 3
0.5700000000000001,-0.008098309,-0.08739021,0.01218525,0,0,0,0,0,0,0,0.0014522839999999,0.0008517173,-0.002514373,0,0,0,-0.0012837580120144,Ejercicio 3
0.5710000000000001,-0.008033667,-0.08733644,0.01219023,0,0,0,0,0,0,0,0.002274656,0.001368698,3.929134e-05,0,0,0,-0.0013331207735145,Ejercicio 3
0.5720000000000001,-0.007971751,-0.08727264,0.01214192,0,0,0,0,0,0,0,7.378922000000001e-05,0.002407009,-0.007349877,0,0,0,-0.0012760814044436,Ejercicio 3
0.5730000000000001,-0.007971325,-0.08721887,0.01215026,0,0,0,0,0,0,0,1.132108e-05,0.002756078,3.1562760000000006e-05,0,0,0,-0.0012769078692795,Ejercicio 3
0.5740000000000001,-0.007912495,-0.08719875,0.01204033,0,0,0,0,0,0,0,5.164619e-05,0.0002886629,-0.001486683,0,0,0,-0.0012761170567719,Ejercicio 3
0.5750000000000001,-0.007912495,-0.08719875,0.01204033,0,0,0,0,0,0,0,3.1132570000000004e-07,1.7400740000000002e-06,-8.961795e-06,0,0,0,-0.0012763848228289,Ejercicio 3
0.5760000000000001,-0.007909795,-0.08720882,0.01209366,0,0,0,0,0,0,0,5.658946e-06,-2.107625e-05,0.0001117251,0,0,0,-0.0012765260855928,Ejercicio 3
0.577,-0.007781288,-0.08720882,0.01208721,0,0,0,0,0,0,0,0.01626726,-6.706511e-08,-0.0008096905,0,0,0,-0.001272829746845,Ejercicio 3
0.578,-0.0077170319999999,-0.08720882,0.01208402,0,0,0,0,0,0,0,0.004531365,-1.450872e-09,-0.000223769,0,0,0,-0.001273013344071,Ejercicio 3
0.579,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.01313884,-6.354286e-12,-0.0006326014,0,0,0,-0.0012725838917916,Ejercicio 3
0.58,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0002842429,0.0,-1.368556e-05,0,0,0,-0.0012736243960961,Ejercicio 3
0.581,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,9.044579e-07,0.0,-4.354732e-08,0,0,0,-0.0012762863724597,Ejercicio 3
0.582,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,1.956685e-08,0.0,-9.420933e-10,0,0,0,-0.0012761285329397,Ejercicio 3
0.583,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,6.22615e-11,0.0,-2.997731e-12,0,0,0,-0.0012761285329397,Ejercicio 3
0.584,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.585,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.586,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.587,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.588,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.589,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.59,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.591,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.592,-0.007524257,-0.08720882,0.01207462,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.593,-0.007521689,-0.08721887,0.01212796,0,0,0,0,0,0,0,0.0002345346,-0.0009167563,0.0048711779999999,0,0,0,-0.0012750046726439,Ejercicio 3
0.594,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,0.0004353938,-1.440945e-05,5.595684e-05,0,0,0,-0.0012729115184808,Ejercicio 3
0.595,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,1.385418e-06,-4.585072e-08,1.780541e-07,0,0,0,-0.0012750270174963,Ejercicio 3
0.596,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,2.997184e-08,-9.919246e-10,3.851983e-09,0,0,0,-0.0012757501244741,Ejercicio 3
0.597,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,9.537009e-11,-3.1562940000000004e-12,1.225697e-11,0,0,0,-0.0012761285329397,Ejercicio 3
0.598,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.599,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.6,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.601,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.602,-0.00745745,-0.08721887,0.01212488,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0012761285329397,Ejercicio 3
0.603,-0.007454904,-0.0872289,0.01217822,0,0,0,0,0,0,0,6.309213e-05,-0.0002481827,0.001321709,0,0,0,-0.0012767352223781,Ejercicio 3
0.604,-0.007454904,-0.0872289,0.01217822,0,0,0,0,0,0,0,1.364922e-06,-5.36913e-06,2.859356e-05,0,0,0,-0.0012751084196281,Ejercicio 3
0.605,-0.00744981,-0.08724889,0.01228492,0,0,0,0,0,0,0,6.893298e-06,-2.699391e-05,0.0001444068,0,0,0,-0.0013338407658695,Ejercicio 3
0.606,-0.007447263,-0.08725886,0.01233828,0,0,0,0,0,0,0,0.0003045651,-0.001189973,0.006380294,0,0,0,-0.0013315084898596,Ejercicio 3
0.607,-0.007444716,-0.0872688,0.01239164,0,0,0,0,0,0,0,0.0003594926,-0.001401402,0.0075309619999999,0,0,0,-0.001362152031198,Ejercicio 3
0.608,-0.007308942,-0.08729848,0.01254568,0,0,0,0,0,0,0,0.0087460319999999,-0.0002274739,0.0008232601,0,0,0,-0.0013628418107195,Ejercicio 3
0.609,-0.007239911,-0.08731818,0.01264945,0,0,0,0,0,0,0,0.001110098,-0.000407824,0.002170027,0,0,0,-0.0013628418107195,Ejercicio 3
0.61,-0.007175887,-0.08731818,0.01264649,0,0,0,0,0,0,0,0.001169571,-3.383673e-06,-3.546944e-05,0,0,0,-0.0013639364544295,Ejercicio 3
0.611,-0.007175887,-0.08731818,0.01264649,0,0,0,0,0,0,0,1.335615e-05,-3.864052e-08,-4.050503e-07,0,0,0,-0.0013673711690407,Ejercicio 3
0.612,-0.007175887,-0.08731818,0.01264649,0,0,0,0,0,0,0,8.051147999999999e-08,-2.3292690000000004e-10,-2.441662e-09,0,0,0,-0.0013676750442249,Ejercicio 3
0.613,-0.007175887,-0.08731818,0.01264649,0,0,0,0,0,0,0,9.194167e-10,-2.659954e-12,-2.788304e-11,0,0,0,-0.0013676750442249,Ejercicio 3
0.614,-0.007175887,-0.08731818,0.01264649,0,0,0,0,0,0,0,7.622774e-12,0.0,-3.513098e-13,0,0,0,-0.0013676750442249,Ejercicio 3
0.615,-0.007173426,-0.08732799,0.01269988,0,0,0,0,0,0,0,0.0005916398,-0.002356195,0.01283749,0,0,0,-0.0014053609917521,Ejercicio 3
0.616,-0.007173426,-0.08732799,0.01269988,0,0,0,0,0,0,0,1.882592e-06,-7.497387000000001e-06,4.084877e-05,0,0,0,-0.001409971752205,Ejercicio 3
0.617,-0.007173426,-0.08732799,0.01269988,0,0,0,0,0,0,0,4.072758e-08,-1.6219690000000001e-07,8.837134e-07,0,0,0,-0.0014100816787419,Ejercicio 3
0.618,-0.007170965,-0.08733778,0.01275327,0,0,0,0,0,0,0,8.610665000000001e-05,-0.0003421305,0.0018683559999999,0,0,0,-0.0014081320457909,Ejercicio 3
0.619,-0.007170965,-0.08733778,0.01275327,0,0,0,0,0,0,0,1.862813e-06,-7.401578e-06,4.04196e-05,0,0,0,-0.001409971752205,Ejercicio 3
0.62,-0.007170965,-0.08733778,0.01275327,0,0,0,0,0,0,0,4.306545e-09,-1.711134e-08,9.344408e-08,0,0,0,-0.0014100002766102,Ejercicio 3
0.621,-0.007170965,-0.08733778,0.01275327,0,0,0,0,0,0,0,1.282332e-10,-5.095133e-10,2.782424e-09,0,0,0,-0.0014101838738361,Ejercicio 3
0.622,-0.007168504,-0.08734754,0.01280667,0,0,0,0,0,0,0,8.439493e-05,-0.0003345574,0.0018312139999999,0,0,0,-0.0014222783808218,Ejercicio 3
0.623,-0.007097227,-0.08737671,0.01296395,0,0,0,0,0,0,0,0.01109628,-0.0005505446,0.002533995,0,0,0,-0.0014520226274803,Ejercicio 3
0.624,-0.0070284959999999,-0.08739605,0.01306788,0,0,0,0,0,0,0,0.008505265,-0.001394959,0.007355586,0,0,0,-0.0014498355223724,Ejercicio 3
0.625,-0.0069622469999999,-0.08740569,0.01311842,0,0,0,0,0,0,0,0.0010114669999999,-0.0004795377,0.002621737,0,0,0,-0.0014472010492935,Ejercicio 3
0.626,-0.006898416,-0.08740569,0.01311557,0,0,0,0,0,0,0,0.00305726,-1.037421e-05,-7.816223e-05,0,0,0,-0.0014468051623366,Ejercicio 3
0.627,-0.006896041,-0.0874153,0.013169,0,0,0,0,0,0,0,9.392818e-05,-0.0001857716,0.001031456,0,0,0,-0.0014483650671296,Ejercicio 3
0.628,-0.006896041,-0.0874153,0.013169,0,0,0,0,0,0,0,7.793123e-07,-1.541328e-06,8.557878e-06,0,0,0,-0.0014520795758033,Ejercicio 3
0.629,-0.006896041,-0.0874153,0.013169,0,0,0,0,0,0,0,1.6859470000000003e-08,-3.3344750000000005e-08,1.851393e-07,0,0,0,-0.0014518403341515,Ejercicio 3
0.63,-0.006893667,-0.08742489,0.01322243,0,0,0,0,0,0,0,9.07578e-06,-3.662137e-05,0.0002042308,0,0,0,-0.0014499721033323,Ejercicio 3
0.631,-0.006893667,-0.08742489,0.01322243,0,0,0,0,0,0,0,1.963429e-07,-7.922587e-07,4.418286e-06,0,0,0,-0.0014520795758033,Ejercicio 3
0.632,-0.006893667,-0.08742489,0.01322243,0,0,0,0,0,0,0,6.24761e-10,-2.520959e-09,1.405894e-08,0,0,0,-0.0014529878614855,Ejercicio 3
0.633,-0.006893667,-0.08742489,0.01322243,0,0,0,0,0,0,0,1.86031e-11,-7.506495e-11,4.186239e-10,0,0,0,-0.0014529982129068,Ejercicio 3
0.634,-0.006891293,-0.08743446,0.01327587,0,0,0,0,0,0,0,0.0001587928,-0.000639237,0.0035733,0,0,0,-0.0014672219177456,Ejercicio 3
0.635,-0.006891293,-0.08743446,0.01327587,0,0,0,0,0,0,0,1.317487e-06,-5.303683e-06,2.964729e-05,0,0,0,-0.001470956954879,Ejercicio 3
0.636,-0.006891293,-0.08743446,0.01327587,0,0,0,0,0,0,0,2.850223e-08,-1.147387e-07,6.413832000000001e-07,0,0,0,-0.0014714150624991,Ejercicio 3
0.637,-0.006891293,-0.08743446,0.01327587,0,0,0,0,0,0,0,9.06938e-11,-3.650974e-10,2.040875e-09,0,0,0,-0.0014725729412544,Ejercicio 3
0.638,-0.006886543,-0.08745354,0.0133827599999999,0,0,0,0,0,0,0,0.0006705259,-0.002686572,0.01508878,0,0,0,-0.0015046816562604,Ejercicio 3
0.639,-0.006820467,-0.08746304,0.01343339,0,0,0,0,0,0,0,0.008742982,-3.508162e-05,-0.0001870400999999,0,0,0,-0.0015091471561007,Ejercicio 3
0.64,-0.00681576,-0.08748199,0.01354029,0,0,0,0,0,0,0,0.0002460485,-0.0008480949,0.004795774,0,0,0,-0.001511966866533,Ejercicio 3
0.641,-0.006752101,-0.08748199,0.0135375099999999,0,0,0,0,0,0,0,0.00081866,-1.83475e-05,6.82776e-05,0,0,0,-0.0015129106383193,Ejercicio 3
0.642,-0.006686132,-0.08749142,0.0135882,0,0,0,0,0,0,0,0.0003414085,-6.890955e-05,0.0003767147,0,0,0,-0.0015109263622286,Ejercicio 3
0.643,-0.006686132,-0.08749142,0.0135882,0,0,0,0,0,0,0,7.385957000000001e-06,-1.490774e-06,8.149765e-06,0,0,0,-0.0015155371226815,Ejercicio 3
0.644,-0.006686132,-0.08749142,0.0135882,0,0,0,0,0,0,0,3.234778e-08,-6.529044e-09,3.5692970000000004e-08,0,0,0,-0.0015155656470866,Ejercicio 3
0.645,-0.006686132,-0.08749142,0.0135882,0,0,0,0,0,0,0,6.998049e-10,-1.412479e-10,7.721741e-10,0,0,0,-0.0015167235258419,Ejercicio 3
0.646,-0.006683823,-0.08750084,0.01364167,0,0,0,0,0,0,0,5.91607e-05,-0.0002409252,0.001369374,0,0,0,-0.0015136974162673,Ejercicio 3
0.647,-0.006683823,-0.08750084,0.01364167,0,0,0,0,0,0,0,2.591021000000001e-07,-1.055164e-06,5.997355000000001e-06,0,0,0,-0.0015158048887384,Ejercicio 3
0.648,-0.006683823,-0.08750084,0.01364167,0,0,0,0,0,0,0,5.60536e-09,-2.282719e-08,1.297455e-07,0,0,0,-0.0015155656470866,Ejercicio 3
0.649,-0.006683823,-0.08750084,0.01364167,0,0,0,0,0,0,0,6.401150000000001e-11,-2.606796e-10,1.481654e-09,0,0,0,-0.0015167235258419,Ejercicio 3
0.65,-0.006683823,-0.08750084,0.01364167,0,0,0,0,0,0,0,5.310968e-13,-2.162831e-12,1.229313e-11,0,0,0,-0.0015167235258419,Ejercicio 3
0.651,-0.006620206,-0.08750084,0.01363894,0,0,0,0,0,0,0,0.004014781,0.0,-0.0001717956,0,0,0,-0.001510724423919,Ejercicio 3
0.652,-0.006620206,-0.08750084,0.01363894,0,0,0,0,0,0,0,9.281573e-06,0.0,-3.971657e-07,0,0,0,-0.0015144366771927,Ejercicio 3
0.653,-0.006620206,-0.08750084,0.01363894,0,0,0,0,0,0,0,7.700824e-08,0.0,-3.295242e-09,0,0,0,-0.0015157595957339,Ejercicio 3
0.654,-0.006620206,-0.08750084,0.01363894,0,0,0,0,0,0,0,8.794107e-10,0.0,-3.763067e-11,0,0,0,-0.0015167235258419,Ejercicio 3
0.655,-0.006620206,-0.08750084,0.01363894,0,0,0,0,0,0,0,1.902498e-11,0.0,-8.140937e-13,0,0,0,-0.0015167235258419,Ejercicio 3
0.656,-0.006620206,-0.08750084,0.01363894,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.657,-0.006556589,-0.08750084,0.01363623,0,0,0,0,0,0,0,0.008612304,0.0,-0.0003649794,0,0,0,-0.001510724423919,Ejercicio 3
0.658,-0.006556589,-0.08750084,0.01363623,0,0,0,0,0,0,0,6.512298e-05,0.0,-2.759836e-06,0,0,0,-0.0015136916144885,Ejercicio 3
0.659,-0.006556589,-0.08750084,0.01363623,0,0,0,0,0,0,0,5.403186000000001e-07,0.0,-2.2898070000000003e-08,0,0,0,-0.0015159174352539,Ejercicio 3
0.66,-0.006556589,-0.08750084,0.01363623,0,0,0,0,0,0,0,4.482967e-09,0.0,-1.899829e-10,0,0,0,-0.0015157595957339,Ejercicio 3
0.661,-0.006556589,-0.08750084,0.01363623,0,0,0,0,0,0,0,5.119412e-11,0.0,-2.169547e-12,0,0,0,-0.0015167235258419,Ejercicio 3
0.662,-0.006556589,-0.08750084,0.01363623,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.663,-0.006556589,-0.08750084,0.01363623,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.664,-0.006556589,-0.08750084,0.01363623,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.665,-0.00649297,-0.08750084,0.01363354,0,0,0,0,0,0,0,0.004145782,0.0,-0.0001739856,0,0,0,-0.001510724423919,Ejercicio 3
0.666,-0.00642935,-0.08750084,0.01363089,0,0,0,0,0,0,0,0.004164391,0.0,-0.0001730511999999,0,0,0,-0.001510724423919,Ejercicio 3
0.667,-0.006302107,-0.08750084,0.01362565,0,0,0,0,0,0,0,0.01590618,0.0,-0.0006478777,0,0,0,-0.001510724423919,Ejercicio 3
0.668,-0.006238484,-0.08750084,0.01362307,0,0,0,0,0,0,0,0.005732019,0.0,-0.0002311111,0,0,0,-0.001510724423919,Ejercicio 3
0.669,-0.006111235,-0.08750084,0.01361799,0,0,0,0,0,0,0,0.00818885,0.0,-0.0003234235999999,0,0,0,-0.001510724423919,Ejercicio 3
0.67,-0.006111235,-0.08750084,0.01361799,0,0,0,0,0,0,0,0.0001287112,0.0,-5.083529e-06,0,0,0,-0.0015114481026861,Ejercicio 3
0.671,-0.006047609,-0.08750084,0.01361549,0,0,0,0,0,0,0,0.005582104,0.0,-0.0002181696999999,0,0,0,-0.001510724423919,Ejercicio 3
0.672,-0.006047609,-0.08750084,0.01361549,0,0,0,0,0,0,0,0.000120762,0.0,-4.719836e-06,0,0,0,-0.0015120845782859,Ejercicio 3
0.673,-0.006047609,-0.08750084,0.01361549,0,0,0,0,0,0,0,5.288933e-07,0.0,-2.067115e-08,0,0,0,-0.0015159174352539,Ejercicio 3
0.674,-0.006047609,-0.08750084,0.01361549,0,0,0,0,0,0,0,8.313074e-09,0.0,-3.249063e-10,0,0,0,-0.0015157595957339,Ejercicio 3
0.675,-0.006047609,-0.08750084,0.01361549,0,0,0,0,0,0,0,5.01116e-11,0.0,-1.958551e-12,0,0,0,-0.0015167235258419,Ejercicio 3
0.676,-0.006047609,-0.08750084,0.01361549,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.677,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0005867818,0.0,-2.2692e-05,0,0,0,-0.001510724423919,Ejercicio 3
0.678,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,1.269431e-05,0.0,-4.909139000000001e-07,0,0,0,-0.0015144366771927,Ejercicio 3
0.679,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,4.039316e-08,0.0,-1.562083e-09,0,0,0,-0.0015157595957339,Ejercicio 3
0.68,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,8.73857e-10,0.0,-3.379376e-11,0,0,0,-0.0015167235258419,Ejercicio 3
0.681,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,1.373517e-11,0.0,-5.311657e-13,0,0,0,-0.0015167235258419,Ejercicio 3
0.682,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.683,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.684,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.685,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.686,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.687,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.6880000000000001,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.6890000000000001,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.6900000000000001,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.6910000000000001,-0.005983982,-0.08750084,0.01361302,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0015167235258419,Ejercicio 3
0.6920000000000001,-0.0059857259999999,-0.08743766,0.0135679099999999,0,0,0,0,0,0,0,1.983642e-05,0.005086023,0.0005129407,0,0,0,-0.0015157939944635,Ejercicio 3
0.6930000000000001,-0.0059898619999999,-0.08741876,0.01346097,0,0,0,0,0,0,0,-0.0005298536,0.002486529,-0.01370124,0,0,0,-0.0015146030300322,Ejercicio 3
0.6940000000000001,-0.00599193,-0.0874092799999999,0.0134075,0,0,0,0,0,0,0,-0.0002725123,0.001253179,-0.007046767,0,0,0,-0.0015132197108612,Ejercicio 3
0.6950000000000001,-0.0059957399999999,-0.08733649,0.01330897,0,0,0,0,0,0,0,-0.0003195526,0.001869378,-0.008263162,0,0,0,-0.0014704524454448,Ejercicio 3
0.6960000000000001,-0.006003356,-0.08719065,0.01311202,0,0,0,0,0,0,0,-0.0003627785,0.009429465,-0.009380918,0,0,0,-0.0014508777170972,Ejercicio 3
0.6970000000000001,-0.0059453319999999,-0.08710793,0.01295771,0,0,0,0,0,0,0,0.01431927,0.01113726,-0.01003677,0,0,0,-0.0014491862160918,Ejercicio 3
0.6980000000000001,-0.005823219,-0.08702502,0.01280108,0,0,0,0,0,0,0,0.008817985,0.002366041,-0.007696079,0,0,0,-0.0014181614460614,Ejercicio 3
0.6990000000000001,-0.005694671,-0.08691753,0.01281335,0,0,0,0,0,0,0,0.01810107,0.01388975,0.001377159,0,0,0,-0.0014184180569794,Ejercicio 3
0.7000000000000001,-0.005694671,-0.08691753,0.01281335,0,0,0,0,0,0,0,0.0002067088,0.0001586168,1.572674e-05,0,0,0,-0.0014199113607417,Ejercicio 3
0.7010000000000001,-0.005694671,-0.08691753,0.01281335,0,0,0,0,0,0,0,2.360551e-06,1.811355e-06,1.795945e-07,0,0,0,-0.0014215961606726,Ejercicio 3
0.7020000000000001,-0.005694671,-0.08691753,0.01281335,0,0,0,0,0,0,0,5.106766e-08,3.918647e-08,3.88531e-09,0,0,0,-0.0014217060872095,Ejercicio 3
0.7030000000000001,-0.005694358,-0.0868638,0.01282189,0,0,0,0,0,0,0,5.139579e-05,0.008821673,0.001403752,0,0,0,-0.0014211891110182,Ejercicio 3
0.704,-0.005694358,-0.0868638,0.01282189,0,0,0,0,0,0,0,1.111885e-06,0.0001908462,3.036846e-05,0,0,0,-0.0014218695246391,Ejercicio 3
0.705,-0.005694358,-0.0868638,0.01282189,0,0,0,0,0,0,0,4.869635e-09,8.358361e-07,1.3300270000000001e-07,0,0,0,-0.0014217060872095,Ejercicio 3
0.706,-0.005694045,-0.08681007,0.01283045,0,0,0,0,0,0,0,2.113965e-05,0.003618952,0.0005773802,0,0,0,-0.0014211891110182,Ejercicio 3
0.707,-0.00569373,-0.08675634,0.01283904,0,0,0,0,0,0,0,5.630185e-05,0.0096132659999999,0.001537754,0,0,0,-0.0014211891110182,Ejercicio 3
0.708,-0.005693415,-0.08670261,0.01284764,0,0,0,0,0,0,0,5.320877e-05,0.009061445,0.001453273,0,0,0,-0.0014211891110182,Ejercicio 3
0.709,-0.005693099,-0.0866489,0.01285627,0,0,0,0,0,0,0,1.543465e-05,0.002621681,0.0004215613999999,0,0,0,-0.0014211891110182,Ejercicio 3
0.71,-0.005692783,-0.08659518,0.01286492,0,0,0,0,0,0,0,7.19604e-05,0.01219125,0.00196543,0,0,0,-0.0014211891110182,Ejercicio 3
0.711,-0.005692783,-0.08659518,0.01286492,0,0,0,0,0,0,0,2.289772e-07,3.879243e-05,6.253979e-06,0,0,0,-0.0014219453288613,Ejercicio 3
0.712,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,3.230423e-07,5.45869e-05,8.823147e-06,0,0,0,-0.0014412165324546,Ejercicio 3
0.713,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,5.077535e-09,8.579895e-07,1.3868100000000002e-07,0,0,0,-0.0014409772908028,Ejercicio 3
0.714,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,2.223774e-11,3.757679e-09,6.073719e-10,0,0,0,-0.0014409772908028,Ejercicio 3
0.715,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,3.495297e-13,5.906269e-11,9.546589e-12,0,0,0,-0.0014409772908028,Ejercicio 3
0.716,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014409772908028,Ejercicio 3
0.717,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014409772908028,Ejercicio 3
0.718,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014409772908028,Ejercicio 3
0.719,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014409772908028,Ejercicio 3
0.72,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014409772908028,Ejercicio 3
0.721,-0.005692465,-0.08654146,0.01287359,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014409772908028,Ejercicio 3
0.722,-0.005690509,-0.08655121,0.01292701,0,0,0,0,0,0,0,2.665624e-06,-1.326544e-05,7.280531e-05,0,0,0,-0.0014409350397553,Ejercicio 3
0.723,-0.005690509,-0.08655121,0.01292701,0,0,0,0,0,0,0,5.766754e-08,-2.869816000000001e-07,1.575054e-06,0,0,0,-0.0014408647442873,Ejercicio 3
0.724,-0.005690509,-0.08655121,0.01292701,0,0,0,0,0,0,0,1.834975e-10,-9.131723999999999e-10,5.011806e-09,0,0,0,-0.0014409669393815,Ejercicio 3
