tr_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,Hpred0,Etiqueta
0.973,-0.00646079,-0.08815191,0.006455704,0,0,0,0,0,0,0,-6.276216e-05,-0.009424337,-0.001314425,0,0,0,-0.0004546782445444,Ejercicio 2
0.974,-0.00652736,-0.08815191,0.006458375,0,0,0,0,0,0,0,-0.0002415586,-1.582966e-05,7.527451e-06,0,0,0,-0.0004546782445444,Ejercicio 2
0.975,-0.00652736,-0.08815191,0.006458375,0,0,0,0,0,0,0,-3.796785e-06,-2.488085000000001e-07,1.183154e-07,0,0,0,-0.0004546782445444,Ejercicio 2
0.976,-0.00652736,-0.08815191,0.006458375,0,0,0,0,0,0,0,-1.662852e-08,-1.08969e-09,5.181782e-10,0,0,0,-0.000453687961326,Ejercicio 2
0.977,-0.006660497,-0.08815191,0.006463798,0,0,0,0,0,0,0,-0.01575951,-2.5192e-12,0.0006483949,0,0,0,-0.0004533511795868,Ejercicio 2
0.978,-0.006727064,-0.08815191,0.00646655,0,0,0,0,0,0,0,-0.004616258,0.0,0.0001918285,0,0,0,-0.0004533511795868,Ejercicio 2
0.979,-0.006926758,-0.08815191,0.006474971,0,0,0,0,0,0,0,-0.01260358,0.0,0.0005393171,0,0,0,-0.0004533511795868,Ejercicio 2
0.98,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,-0.009563034,0.0,0.0004210288,0,0,0,-0.0004575080362843,Ejercicio 2
0.981,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,-0.0002068846,0.0,9.108446e-06,0,0,0,-0.0004573466580981,Ejercicio 2
0.982,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,-9.060787e-07,0.0,3.989165e-08,0,0,0,-0.0004573466580981,Ejercicio 2
0.983,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,-2.094718e-09,0.0,9.222353e-11,0,0,0,-0.0004573466580981,Ejercicio 2
0.984,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,-3.29245e-11,0.0,1.449557e-12,0,0,0,-0.0004573466580981,Ejercicio 2
0.985,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0004573466580981,Ejercicio 2
0.986,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0004573466580981,Ejercicio 2
0.987,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0004573466580981,Ejercicio 2
0.988,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0004573466580981,Ejercicio 2
0.989,-0.007126441,-0.08815191,0.00648364,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0004573466580981,Ejercicio 2
0.99,-0.007192999,-0.08815191,0.006486584,0,0,0,0,0,0,0,-0.0008729567,0.0,3.879306e-05,0,0,0,-0.0004573466580981,Ejercicio 2
0.991,-0.007181243,-0.08821267,0.006751133,0,0,0,0,0,0,0,0.0007384298,-0.003818258,0.01670288,0,0,0,-0.0004977018398591,Ejercicio 2
0.992,-0.007235821,-0.08827289,0.007018767,0,0,0,0,0,0,0,-0.0009062165,-0.00158584,0.007057454,0,0,0,-0.0005141855359076,Ejercicio 2
0.993,-0.00736366,-0.08829683,0.00713067,0,0,0,0,0,0,0,-0.01740767,-0.00217532,0.01045709,0,0,0,-0.0005442980736028,Ejercicio 2
0.994,-0.007496244,-0.08829683,0.00713678,0,0,0,0,0,0,0,-0.009816595,-6.921844e-06,0.0004872069,0,0,0,-0.0005462509838642,Ejercicio 2
0.995,-0.007496244,-0.08829683,0.00713678,0,0,0,0,0,0,0,-3.755019e-05,-1.162633e-08,1.797686e-06,0,0,0,-0.0005445270351252,Ejercicio 2
0.996,-0.007493782,-0.08830876,0.007189734,0,0,0,0,0,0,0,3.2375340000000004e-05,-0.0001573701999999,0.0006988342,0,0,0,-0.000546839544527,Ejercicio 2
0.997,-0.007481467,-0.08836812,0.007454576,0,0,0,0,0,0,0,0.001432406,-0.0068710709999999,0.03080514,0,0,0,-0.0005892716666926,Ejercicio 2
0.998,-0.007471611,-0.08841521,0.007666537,0,0,0,0,0,0,0,0.0006330873,-0.003013529,0.01361509,0,0,0,-0.0006091709049216,Ejercicio 2
0.999,-0.007456821,-0.08848521,0.007984621,0,0,0,0,0,0,0,0.001005924,-0.004732745,0.02163327,0,0,0,-0.000684314504083,Ejercicio 2
1.0,-0.007437088,-0.08857733,0.008408998,0,0,0,0,0,0,0,0.0002933717,-0.001358719,0.006309212,0,0,0,-0.0007244782126983,Ejercicio 2
1.001,-0.007432152,-0.08860014,0.008515138,0,0,0,0,0,0,0,0.0004347787,-0.00200565,0.009350292,0,0,0,-0.0007319811685831,Ejercicio 2
1.002,-0.007495386,-0.08861152,0.0085712829999999,0,0,0,0,0,0,0,-0.009009377,-6.167803e-05,0.0007113823,0,0,0,-0.0007387875755347,Ejercicio 2
1.003,-0.007495386,-0.08861152,0.0085712829999999,0,0,0,0,0,0,0,-0.0002447049,-7.043444e-07,1.477672e-05,0,0,0,-0.0007403059881534,Ejercicio 2
1.004,-0.007495386,-0.08861152,0.0085712829999999,0,0,0,0,0,0,0,-2.030291e-06,-5.8438720000000015e-09,1.226009e-07,0,0,0,-0.0007403059881534,Ejercicio 2
1.005,-0.007495386,-0.08861152,0.0085712829999999,0,0,0,0,0,0,0,-3.191184e-08,-9.185318e-11,1.9270240000000003e-09,0,0,0,-0.0007403059881534,Ejercicio 2
1.006,-0.007495033,-0.08855763,0.008578811,0,0,0,0,0,0,0,6.199334e-05,0.009446918,0.001321512,0,0,0,-0.0007320119312267,Ejercicio 2
1.007,-0.007495033,-0.08855763,0.008578811,0,0,0,0,0,0,0,1.433197e-07,2.183986e-05,3.055137e-06,0,0,0,-0.000731723732616,Ejercicio 2
1.008,-0.0074921879999999,-0.0885151,0.008639441,0,0,0,0,0,0,0,0.0001332915,0.006470078,0.002841367,0,0,0,-0.0007401939719708,Ejercicio 2
1.009,-0.007469768,-0.08861629,0.0091173749999999,0,0,0,0,0,0,0,0.002207358,-0.009841756,0.04705412,0,0,0,-0.0008284824324011,Ejercicio 2
1.01,-0.007459798,-0.0886607099999999,0.009329909,0,0,0,0,0,0,0,0.0008467321,-0.003756361,0.01804974,0,0,0,-0.0008639902865337,Ejercicio 2
1.011,-0.007452318,-0.08869379,0.009489357,0,0,0,0,0,0,0,0.0010021329999999,-0.004418544,0.02136241,0,0,0,-0.0008973347787655,Ejercicio 2
1.012,-0.007437353,-0.08875936,0.009808372,0,0,0,0,0,0,0,0.0001666612,-0.0007257704,0.003552707,0,0,0,-0.0009843896835936,Ejercicio 2
1.013,-0.007434503,-0.08871634,0.009869128,0,0,0,0,0,0,0,0.0003224223,-0.0008639637,0.006873059,0,0,0,-0.0009843896835936,Ejercicio 2
1.014,-0.007429512,-0.08873798,0.009975512,0,0,0,0,0,0,0,0.0003504157,-0.001514106,0.007469791,0,0,0,-0.0009953313990496,Ejercicio 2
1.015,-0.007424164,-0.0887056599999999,0.0100895,0,0,0,0,0,0,0,0.0003460653,-0.0013442019999999,0.007377055,0,0,0,-0.0010080174781612,Ejercicio 2
1.016,-0.007418457,-0.08861938,0.0102111699999999,0,0,0,0,0,0,0,0.0007001838,0.005550344,0.01492578,0,0,0,-0.0010143377204963,Ejercicio 2
1.017,-0.007400978,-0.08869384,0.01058377,0,0,0,0,0,0,0,0.0001571323,-0.0005799391,0.003349581,0,0,0,-0.0010723430150589,Ejercicio 2
1.018,-0.007390985,-0.08873591,0.01079678,0,0,0,0,0,0,0,0.0004977047,-0.002086164,0.01060954,0,0,0,-0.0011084106312949,Ejercicio 2
1.019,-0.007375631,-0.08874449,0.01112408,0,0,0,0,0,0,0,0.001727073,-0.005231155,0.03681591,0,0,0,-0.0011504652299243,Ejercicio 2
1.02,-0.007435238,-0.08876514,0.01123371,0,0,0,0,0,0,0,-0.001150894,-0.0002825806,0.001675956,0,0,0,-0.0011621571040452,Ejercicio 2
1.021,-0.007432716,-0.08877542,0.011287,0,0,0,0,0,0,0,0.0004365493999999,-0.001794761,0.009307549,0,0,0,-0.0011566585287922,Ejercicio 2
1.022,-0.00742983,-0.08873183,0.01134798,0,0,0,0,0,0,0,0.0003434511,0.001241255,0.00725887,0,0,0,-0.001156363075122,Ejercicio 2
1.023,-0.007424785,-0.0887523,0.0114545999999999,0,0,0,0,0,0,0,0.0004606888,-0.001853411,0.009734962,0,0,0,-0.0011638768892639,Ejercicio 2
1.024,-0.007419374,-0.0887188199999999,0.01156893,0,0,0,0,0,0,0,0.0001643186,0.0069076139999999,0.003472267,0,0,0,-0.0012495590989815,Ejercicio 2
1.025,-0.007404232,-0.08877944,0.0118889099999999,0,0,0,0,0,0,0,0.001968521,-0.007545685,0.04159741,0,0,0,-0.001280419760506,Ejercicio 2
1.026,-0.007404232,-0.08877944,0.0118889099999999,0,0,0,0,0,0,0,1.059354e-05,-4.089005e-05,0.0002238552,0,0,0,-0.001279879143993,Ejercicio 2
1.027,-0.007401707,-0.08878947,0.01194226,0,0,0,0,0,0,0,0.0001189871,-0.0004721017,0.002514353,0,0,0,-0.0012802202847878,Ejercicio 2
1.028,-0.007401342,-0.0887356099999999,0.01194998,0,0,0,0,0,0,0,1.873957e-06,0.0001969698,3.959917e-05,0,0,0,-0.0012730191374145,Ejercicio 2
1.029,-0.007401342,-0.0887356099999999,0.01194998,0,0,0,0,0,0,0,2.9454610000000006e-08,3.095944e-06,6.224143e-07,0,0,0,-0.0012704882259645,Ejercicio 2
1.03,-0.007400975,-0.08868176,0.01195773,0,0,0,0,0,0,0,3.883227e-07,5.696524e-05,8.205767e-06,0,0,0,-0.0012755735779511,Ejercicio 2
1.031,-0.00739845,-0.08869176,0.01201108,0,0,0,0,0,0,0,0.0003099073,-0.00122641,0.006548746,0,0,0,-0.001280419760506,Ejercicio 2
1.032,-0.007395926,-0.08870174,0.01206443,0,0,0,0,0,0,0,0.0005898196999999,-0.002329772,0.01246366,0,0,0,-0.0012835286281161,Ejercicio 2
1.033,-0.007390875,-0.08872165,0.01217115,0,0,0,0,0,0,0,0.0002340727,-0.0009204091,0.0049462609999999,0,0,0,-0.001293924692548,Ejercicio 2
1.034,-0.007385824,-0.08874147,0.01227789,0,0,0,0,0,0,0,0.0002639341,-0.001033122,0.005577273,0,0,0,-0.0013369684252594,Ejercicio 2
1.035,-0.007496183,-0.08881013,0.0126577,0,0,0,0,0,0,0,-0.005452149,-0.0010665849999999,0.006127001,0,0,0,-0.0014174381363037,Ejercicio 2
1.036,-0.007555017,-0.08882956,0.01276759,0,0,0,0,0,0,0,-0.001003841,-0.0007264778,0.004061835,0,0,0,-0.0014174381363037,Ejercicio 2
1.037,-0.007618991,-0.08882956,0.01277071,0,0,0,0,0,0,0,-0.0004657559,-1.141868e-05,8.588735e-05,0,0,0,-0.0014258955615303,Ejercicio 2
1.038,-0.007682965,-0.08882956,0.01277386,0,0,0,0,0,0,0,-0.0004449969,-3.633412000000001e-08,2.217643e-05,0,0,0,-0.0014277662127097,Ejercicio 2
1.039,-0.007746937,-0.08882956,0.01277703,0,0,0,0,0,0,0,-0.01113781,-8.399905e-11,0.0005546208,0,0,0,-0.0014277662127097,Ejercicio 2
1.04,-0.007746937,-0.08882956,0.01277703,0,0,0,0,0,0,0,-0.0001750626,-1.320286e-12,8.717454e-06,0,0,0,-0.0014277662127097,Ejercicio 2
1.041,-0.007746937,-0.08882956,0.01277703,0,0,0,0,0,0,0,-5.570474e-07,0.0,2.773882e-08,0,0,0,-0.0014277662127097,Ejercicio 2
1.042,-0.007746937,-0.08882956,0.01277703,0,0,0,0,0,0,0,-1.28781e-09,0.0,6.412802e-11,0,0,0,-0.0014277662127097,Ejercicio 2
1.043,-0.007746937,-0.08882956,0.01277703,0,0,0,0,0,0,0,-2.0241630000000003e-11,0.0,1.007955e-12,0,0,0,-0.0014277662127097,Ejercicio 2
1.044,-0.007810908,-0.08882956,0.01278023,0,0,0,0,0,0,0,-0.001180024,0.0,5.924712e-05,0,0,0,-0.0014277662127097,Ejercicio 2
1.045,-0.007938845,-0.08882956,0.01278671,0,0,0,0,0,0,0,-0.001699967,0.0,8.675423e-05,0,0,0,-0.0014277662127097,Ejercicio 2
1.046,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,-0.0082004059999999,0.0,0.0004218713,0,0,0,-0.0014277662127097,Ejercicio 2
1.047,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,-9.364615e-05,0.0,4.817641999999999e-06,0,0,0,-0.0014277662127097,Ejercicio 2
1.048,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,-4.101357e-07,0.0,2.10995e-08,0,0,0,-0.0014277662127097,Ejercicio 2
1.049,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,-6.446458e-09,0.0,3.316391e-10,0,0,0,-0.0014277662127097,Ejercicio 2
1.05,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,-2.823312e-11,0.0,1.452458e-12,0,0,0,-0.0014277662127097,Ejercicio 2
1.051,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.052,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.053,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.054,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.055,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.056,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.057,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.058,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.059,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.06,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.061,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.062,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.063,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.064,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.065,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.066,-0.008002812,-0.08882956,0.01278999,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0014277662127097,Ejercicio 2
1.067,-0.00793612,-0.08883924,0.01284011,0,0,0,0,0,0,0,0.0004072275,-0.0002508074,0.001368082,0,0,0,-0.0014380106963048,Ejercicio 2
1.068,-0.007933395,-0.0888489,0.0128935099999999,0,0,0,0,0,0,0,3.770626e-05,-0.0001314631,0.0007277604,0,0,0,-0.0014380106963048,Ejercicio 2
1.069,-0.007917038,-0.08890639,0.01321402,0,0,0,0,0,0,0,0.000115316,-0.0004024543,0.002259623,0,0,0,-0.0014771427540398,Ejercicio 2
1.07,-0.007905734,-0.0888904299999999,0.01343553,0,0,0,0,0,0,0,0.0001673618,-0.0004680654,0.003279489,0,0,0,-0.0015306050720133,Ejercicio 2
1.071,-0.007894823,-0.08892797,0.01364934,0,0,0,0,0,0,0,0.0006597328,-0.002258502,0.0129276,0,0,0,-0.0015289797754142,Ejercicio 2
1.072,-0.007894823,-0.08892797,0.01364934,0,0,0,0,0,0,0,3.757177e-06,-1.286339e-05,7.362266000000001e-05,0,0,0,-0.0015316095588705,Ejercicio 2
1.073,-0.007894823,-0.08892797,0.01364934,0,0,0,0,0,0,0,6.310772e-09,-2.160609e-08,1.236609e-07,0,0,0,-0.0015352905975596,Ejercicio 2
1.074,-0.007894823,-0.08892797,0.01364934,0,0,0,0,0,0,0,1.458952e-11,-4.995588e-11,2.8588459999999997e-10,0,0,0,-0.0015313532922625,Ejercicio 2
1.075,-0.007894823,-0.08892797,0.01364934,0,0,0,0,0,0,0,2.293161e-13,-7.851996e-13,4.493496000000001e-12,0,0,0,-0.0015313532922625,Ejercicio 2
1.076,-0.007889366,-0.08894661,0.01375626,0,0,0,0,0,0,0,0.0003945321,-0.0013444149999999,0.007730937,0,0,0,-0.0015289797754142,Ejercicio 2
1.077,-0.007872991,-0.08900201,0.01407714,0,0,0,0,0,0,0,0.0001780611,-0.0005979685,0.003489144,0,0,0,-0.0016594996299908,Ejercicio 2
1.078,-0.007806846,-0.08901116,0.01412741,0,0,0,0,0,0,0,0.0005841805,-0.001567877,0.00916515,0,0,0,-0.0016929592500958,Ejercicio 2
1.079,-0.007804138,-0.08902029,0.0141809,0,0,0,0,0,0,0,6.422549e-06,-2.0958600000000003e-05,0.000122888,0,0,0,-0.0016929592500958,Ejercicio 2
1.08,-0.0078014289999999,-0.0890294,0.0142344,0,0,0,0,0,0,0,1.855162e-05,-6.233422999999999e-05,0.0003664206,0,0,0,-0.0017638608284951,Ejercicio 2
1.081,-0.0078014289999999,-0.0890294,0.0142344,0,0,0,0,0,0,0,8.124927e-08,-2.7300110000000004e-07,1.604788e-06,0,0,0,-0.0017630615519795,Ejercicio 2
1.082,-0.0078014289999999,-0.0890294,0.0142344,0,0,0,0,0,0,0,1.878041e-10,-6.311377e-10,3.7100309999999998e-09,0,0,0,-0.0017594893056023,Ejercicio 2
1.083,-0.0078014289999999,-0.0890294,0.0142344,0,0,0,0,0,0,0,4.062914e-12,-1.36539e-11,8.026201e-11,0,0,0,-0.0017594893056023,Ejercicio 2
1.084,-0.007796012,-0.0890475699999999,0.01434141,0,0,0,0,0,0,0,0.0003446691,-0.001152585,0.006808866,0,0,0,-0.0017638608284951,Ejercicio 2
1.085,-0.0077902,-0.08901179,0.01445623,0,0,0,0,0,0,0,0.0006746243,0.001408427,0.01332706,0,0,0,-0.0017890822213619,Ejercicio 2
1.086,-0.007787491,-0.08902079,0.01450975,0,0,0,0,0,0,0,0.0003399265,-0.001086557,0.006715176,0,0,0,-0.0018118155041521,Ejercicio 2
1.087,-0.007773942,-0.08906548,0.0147774,0,0,0,0,0,0,0,7.821136e-05,-0.0002561743,0.001545049,0,0,0,-0.0018157137406215,Ejercicio 2
1.088,-0.007773942,-0.08906548,0.0147774,0,0,0,0,0,0,0,1.229316e-06,-4.026513e-06,2.428487e-05,0,0,0,-0.0018010740673498,Ejercicio 2
1.089,-0.007768522,-0.08908321,0.01488448,0,0,0,0,0,0,0,3.192095e-05,-0.0001041001,0.0006305916,0,0,0,-0.0018146094067,Ejercicio 2
1.09,-0.007765416,-0.08903819,0.01494584,0,0,0,0,0,0,0,5.704716e-06,4.228223e-05,0.0001126955,0,0,0,-0.0017981526520544,Ejercicio 2
1.091,-0.007696565,-0.08900194,0.0150576,0,0,0,0,0,0,0,0.001250234,0.0068562519999999,0.001714368,0,0,0,-0.0017984514864193,Ejercicio 2
1.092,-0.007688102,-0.08897432,0.01522615,0,0,0,0,0,0,0,0.0005141694,0.007713474,0.01018716,0,0,0,-0.0019258720782859,Ejercicio 2
1.093,-0.007685412,-0.08898302,0.01527972,0,0,0,0,0,0,0,0.0004749123,-0.001386328,0.009457982,0,0,0,-0.0019246473032453,Ejercicio 2
1.094,-0.007669271,-0.08903474,0.01560121,0,0,0,0,0,0,0,3.657145e-05,-0.0001158092,0.0007283906,0,0,0,-0.0019246473032453,Ejercicio 2
1.095,-0.007663493,-0.08899798,0.01571628,0,0,0,0,0,0,0,0.0004668942999999,-0.0007410825,0.009299129,0,0,0,-0.0019285559594484,Ejercicio 2
1.096,-0.007663493,-0.08899798,0.01571628,0,0,0,0,0,0,0,1.010069e-05,-1.603242e-05,0.0002011753,0,0,0,-0.0019266836756076,Ejercicio 2
1.097,-0.007663493,-0.08899798,0.01571628,0,0,0,0,0,0,0,2.185162e-07,-3.468419e-07,4.352184e-06,0,0,0,-0.0019275153576436,Ejercicio 2
1.098,-0.007660802,-0.08900648,0.01576988,0,0,0,0,0,0,0,0.0001288925999999,-0.0004065879,0.002567153,0,0,0,-0.0019379248831944,Ejercicio 2
1.099,-0.007660802,-0.08900648,0.01576988,0,0,0,0,0,0,0,2.9798040000000005e-07,-9.399705e-07,5.934873e-06,0,0,0,-0.0019379248831944,Ejercicio 2
1.1,-0.007660802,-0.08900648,0.01576988,0,0,0,0,0,0,0,3.402846e-09,-1.073422e-08,6.777445e-08,0,0,0,-0.0019375943959917,Ejercicio 2
1.101,-0.007597667,-0.08895264,0.01577464,0,0,0,0,0,0,0,0.004166476,0.0002948484,-0.0001640419,0,0,0,-0.0019337908700035,Ejercicio 2
1.102,-0.007597273,-0.08889882,0.01578257,0,0,0,0,0,0,0,0.000158623,0.01269766,0.001867813,0,0,0,-0.0019337908700035,Ejercicio 2
1.103,-0.007597273,-0.08889882,0.01578257,0,0,0,0,0,0,0,6.947106e-07,5.561108e-05,8.180336e-06,0,0,0,-0.0019337908700035,Ejercicio 2
1.104,-0.007597273,-0.08889882,0.01578257,0,0,0,0,0,0,0,1.502922e-08,1.203078e-06,1.769716e-07,0,0,0,-0.0019334603828008,Ejercicio 2
1.105,-0.007597273,-0.08889882,0.01578257,0,0,0,0,0,0,0,4.782282e-11,3.828180999999999e-09,5.631218000000001e-10,0,0,0,-0.0019334603828008,Ejercicio 2
1.106,-0.007594604,-0.0889073,0.01583617,0,0,0,0,0,0,0,4.934676e-05,-0.0001565344,0.0009909751,0,0,0,-0.0019705806902846,Ejercicio 2
1.107,-0.007589264,-0.08892419,0.0159434,0,0,0,0,0,0,0,4.36681e-05,-0.0001377877,0.0008769369,0,0,0,-0.0019880811086902,Ejercicio 2
1.108,-0.007570571,-0.08898262,0.01631878,0,0,0,0,0,0,0,0.001991448,-0.006166722,0.039992,0,0,0,-0.0020214461060352,Ejercicio 2
1.109,-0.007570571,-0.08898262,0.01631878,0,0,0,0,0,0,0,1.076816e-05,-3.33447e-05,0.0002162447,0,0,0,-0.0020228973749837,Ejercicio 2
1.11,-0.007570571,-0.08898262,0.01631878,0,0,0,0,0,0,0,1.692524e-07,-5.241074e-07,3.398905e-06,0,0,0,-0.0020323272725674,Ejercicio 2
1.111,-0.007570571,-0.08898262,0.01631878,0,0,0,0,0,0,0,7.412635000000001e-10,-2.295398e-09,1.488596e-08,0,0,0,-0.0020332753905902,Ejercicio 2
1.112,-0.007570571,-0.08898262,0.01631878,0,0,0,0,0,0,0,1.245069e-12,-3.855483e-12,2.500331e-11,0,0,0,-0.0020332753905902,Ejercicio 2
1.113,-0.007570571,-0.08898262,0.01631878,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0020332753905902,Ejercicio 2
1.114,-0.007570571,-0.08898262,0.01631878,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0020332753905902,Ejercicio 2
1.115,-0.007570571,-0.08898262,0.01631878,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,-0.0020332753905902,Ejercicio 2
1.116,-0.007508056,-0.08898262,0.01631568,0,0,0,0,0,0,0,0.008417312,0.0,-0.0004156801,0,0,0,-0.0020230772420345,Ejercicio 2
1.117,-0.007508056,-0.08898262,0.01631568,0,0,0,0,0,0,0,0.0003144005,0.0,-1.552634e-05,0,0,0,-0.0020230772420345,Ejercicio 2
1.118,-0.007508056,-0.08898262,0.01631568,0,0,0,0,0,0,0,1.376959e-06,0.0,-6.799966e-08,0,0,0,-0.002024528510983,Ejercicio 2
1.119,-0.007442912,-0.08899088,0.01636625,0,0,0,0,0,0,0,0.0002979526,-0.0002140732,0.001380867,0,0,0,-0.0020212593707222,Ejercicio 2
1.12,-0.007378195,-0.0890529499999999,0.01640893,0,0,0,0,0,0,0,0.002267812,-0.001287347,0.001640762,0,0,0,-0.0020489787188863,Ejercicio 2
1.121,-0.007378195,-0.0890529499999999,0.01640893,0,0,0,0,0,0,0,7.216154e-06,-4.096324e-06,5.220886e-06,0,0,0,-0.002054065731167,Ejercicio 2
1.122,-0.007378195,-0.0890529499999999,0.01640893,0,0,0,0,0,0,0,1.6682670000000002e-08,-9.470089e-09,1.2069910000000001e-08,0,0,0,-0.0020561647237938,Ejercicio 2
1.123,-0.007315716,-0.0890529499999999,0.01640591,0,0,0,0,0,0,0,0.0008212397,-1.590651e-11,-3.954055e-05,0,0,0,-0.0020551972167141,Ejercicio 2
1.124,-0.007315716,-0.0890529499999999,0.01640591,0,0,0,0,0,0,0,1.776652e-05,0.0,-8.554122e-07,0,0,0,-0.0020566484856625,Ejercicio 2
1.125,-0.007253237,-0.0890529499999999,0.01640291,0,0,0,0,0,0,0,0.0002311499,0.0,-1.1034e-05,0,0,0,-0.0020551972167141,Ejercicio 2
1.126,-0.007190755,-0.0890529499999999,0.01639994,0,0,0,0,0,0,0,0.01505151,0.0,-0.0007122848,0,0,0,-0.0020537752785976,Ejercicio 2
1.127,-0.007185677,-0.08906936,0.01650725,0,0,0,0,0,0,0,0.0009012661,-0.002750309,0.01803132,0,0,0,-0.002061753776526,Ejercicio 2
1.128,-0.007178805,-0.08920148,0.01665247,0,0,0,0,0,0,0,0.000693465,-0.007491224,0.01465148,0,0,0,-0.0022113122344774,Ejercicio 2
1.129,-0.007176266,-0.08920959,0.01670614,0,0,0,0,0,0,0,0.0003366864,-0.00113341,0.007114597,0,0,0,-0.0022133778177014,Ejercicio 2
1.13,-0.007161395,-0.08931161,0.01702037,0,0,0,0,0,0,0,0.0001029863,-0.001051997,0.002176234,0,0,0,-0.0022612186286109,Ejercicio 2
1.131,-0.0070991679999999,-0.08931161,0.01701744,0,0,0,0,0,0,0,0.005267327,-3.132463e-05,-0.0001821516,0,0,0,-0.0022573988107923,Ejercicio 2
1.132,-0.007031946,-0.08932749,0.01712193,0,0,0,0,0,0,0,0.00227494,-0.0002113023,0.001329409,0,0,0,-0.0022612186286109,Ejercicio 2
1.133,-0.007024454,-0.08935116,0.01728304,0,0,0,0,0,0,0,0.0006827358999999,-0.002131313,0.01457291,0,0,0,-0.0022849956764122,Ejercicio 2
1.134,-0.007001971,-0.08942096,0.01776655,0,0,0,0,0,0,0,0.002440378,-0.007478806,0.05248225,0,0,0,-0.0023053554505317,Ejercicio 2
1.135,-0.00699161,-0.08939758,0.01798939,0,0,0,0,0,0,0,0.000806546,0.01072414,0.0173454699999999,0,0,0,-0.0024239513511243,Ejercicio 2
1.136,-0.006981611,-0.08942768,0.01820441,0,0,0,0,0,0,0,0.0006269767,-0.001834684,0.01348368,0,0,0,-0.0024304279319716,Ejercicio 2
