tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,H,Etiqueta
23.05,0.01626176672,-0.1564176424,0.01130268494,0.010798993,-0.1513,-0.01633273354,0,0.0,0.0,0.0,-0.01638766434,-0.000576544848,0.001557754006,0.1026215924,0,0.0678520692,-0.0011711469231726,Ejercicio 4
23.06,0.0162564641,-0.1564395542,0.01139674548,0.01074762576,-0.1513,-0.01636658024,0,0.0,0.0,0.0,-0.000356198114,-0.0001482601338,0.000619325368,0.1028342668,0,0.0675293196,-0.0012032987823583,Ejercicio 4
23.07,0.0162564641,-0.1564395542,0.01139674548,0.01069615884,-0.1513,-0.0164002614,0,0.0,0.0,0.0,-7.7059137e-06,-3.20742828e-06,1.339835192e-05,0.103045891,0,0.067205947,-0.0012033591217461,Ejercicio 4
23.08,0.0162564641,-0.1564395542,0.01139674548,0.010644578,-0.1513,-0.0164337877,0,0.0,0.0,0.0,-1.211205272e-07,-5.04139076e-08,2.10593402e-07,0.1032565362,0,0.0668818624,-0.0012033591499917,Ejercicio 4
23.09,0.0162564641,-0.1564395542,0.01139674548,0.01059289926,-0.1513,-0.01646714312,0,0.0,0.0,0.0,-1.004924276e-09,-4.18278996e-10,1.74727203e-09,0.1034661312,0,0.0665571548,-0.0012033591499986,Ejercicio 4
23.1,0.01625115792,-0.1564614126,0.01149081492,0.01054111016,-0.1513,-0.01650034368,0,0.0,0.0,0.0,-0.0001342775574,-0.000552827238,0.00238106506,0.1036747294,0,0.066231753,-0.001219602161611,Ejercicio 4
23.11,0.01625115792,-0.1564614126,0.01149081492,0.01048922494,-0.1513,-0.01653337692,0,0.0,0.0,0.0,-2.11055668e-06,-8.68926224e-06,3.74252476e-05,0.1038822774,0,0.065905746,-0.0012204124369675,Ejercicio 4
23.12,0.01625115792,-0.1564614126,0.01149081492,0.0104372258,-0.1513,-0.01656625174,0,0.0,0.0,0.0,-1.751106328e-08,-7.20938982e-08,3.10513346e-07,0.1040888464,0,0.065579027,-0.0012204126370815,Ejercicio 4
23.13,0.0162503943,-0.1563655062,0.0115043625,0.01038512698,-0.1513,-0.0165989628,0,0.0,0.0,0.0,-9.15943144e-05,0.01147980028,0.001624188056,0.1042943652,0,0.065251685,-0.0012003262847267,Ejercicio 4
23.14,0.0162503943,-0.1563655062,0.0115043625,0.01033293026,-0.1513,-0.01663150476,0,0.0,0.0,0.0,-2.72734448e-06,0.000341826572,4.83623864e-05,0.1044988338,0,0.06492372,-0.0012193893889326,Ejercicio 4
