tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,H,Etiqueta
8.09,-0.01341025478,-0.1557768424,-0.00493071214,-0.01633156408,-0.1513,-0.01080075876,0,-0.000225370606,0.000455349276,-0.000714688156,0.001102655354,-0.00766444504,0.0250692886,0.0678631586,0,-0.1026142588,0.0009552653130847,Ejercicio 2
8.1,-0.01341025478,-0.1557768424,-0.00493071214,-0.0163654179,-0.1513,-0.01074939686,0,-0.000227979374,0.00044770916,-0.000684775256,3.5086381e-06,-2.43881894e-05,7.97702194e-05,0.0675404624,0,-0.102826951,0.0009061983529569,Ejercicio 2
8.11,-0.01341025478,-0.1557768424,-0.00493071214,-0.01639910618,-0.1513,-0.01069792994,0,-0.000231668246,0.000447685308,-0.000679762242,7.59051096e-08,-5.27608732e-07,1.725731716e-06,0.067217072,0,-0.1030386286,0.0009061978685074,Ejercicio 2
8.12,-0.01329306492,-0.1557202206,-0.00512099592,-0.01643263426,-0.1513,-0.010646358,0,-0.000248548342,0.000437806486,-0.000641956822,0.001484322064,0.00421544584,-0.01382856368,0.0668930408,0,-0.1032492916,0.0009380386783013,Ejercicio 2
8.13,-0.0130463587,-0.1556918652,-0.00522420922,-0.01646600392,-0.1513,-0.0105946757,0,-0.000292653182,0.000435588962,-0.000628038824,0.01725702168,0.0035973444,-0.01246663228,0.0665683154,0,-0.10345894,0.0009643044333639,Ejercicio 2
8.14,-0.0130463587,-0.1556918652,-0.00522420922,-0.01649920626,-0.1513,-0.01054289372,0,-0.000279686772,0.000439129738,-0.000635324008,0.00064503373,5.65425722e-05,-0.000211943532,0.0662429492,0,-0.1036675738,0.0009341272234885,Ejercicio 2
8.15,-0.0130463587,-0.1556918652,-0.00522420922,-0.01653224662,-0.1513,-0.01049100672,0,-0.00028267468,0.000439185986,-0.000630553964,2.8250113e-06,2.47635736e-07,-9.2823529e-07,0.0659169422,0,-0.1038751752,0.0009340973607115,Ejercicio 2
8.16,-0.01317172766,-0.1556918652,-0.00521881938,-0.016565125,-0.1513,-0.01043901648,0,-0.000272532774,0.000439186342,-0.000626153982,-0.001216627152,5.35729804e-09,5.25441582e-05,0.0655902766,0,-0.1040817442,0.0009328074932385,Ejercicio 2
8.17,-0.01316374436,-0.1557485582,-0.00503404292,-0.01659783784,-0.1513,-0.010386923,0,-0.000278681606,0.00044868994,-0.000652088226,0.000535254188,-0.0038338797,0.01251284998,0.0652629702,0,-0.1042872986,0.000928924861285,Ejercicio 2
8.18,-0.0134061857,-0.155805091,-0.0048382981,-0.0166303887,-0.1513,-0.01033472628,0,-0.000238573222,0.000457456262,-0.000677748528,-0.0189118948,-0.00694666182,0.0236138716,0.0649350052,0,-0.1044918206,0.000963013383366,Ejercicio 2
8.19,-0.01364416458,-0.155889641,-0.00454987046,-0.01666277402,-0.1513,-0.01028242988,0,-0.000206295592,0.000469561508,-0.000714245648,-0.0309588992,-0.01059680102,0.0362942712,0.0646064172,0,-0.1046952924,0.0010358936127551,Ejercicio 2
8.2,-0.01389434358,-0.155889641,-0.0045385461,-0.0166949938,-0.1513,-0.01023003024,0,-0.000183440392,0.000459309598,-0.000676660058,-0.0323475662,-0.00034498358,0.00261388372,0.0642771706,0,-0.1048977496,0.0009358933420126,Ejercicio 2
8.21,-0.01389434358,-0.155889641,-0.0045385461,-0.01672705338,-0.1513,-0.01017752914,0,-0.000218623694,0.00045897211,-0.000669054118,-0.000699800236,-7.4632997e-06,5.65481792e-05,0.063947301,0,-0.1050991744,0.0008681371923163,Ejercicio 2
8.22,-0.01376925586,-0.155889641,-0.0045442332,-0.01675894208,-0.1513,-0.01012493014,0,-0.000257493198,0.000458964634,-0.000662367192,0.0221412776,-4.49891262e-08,-0.00100202697,0.0636168084,0,-0.105299549,0.000901280951304,Ejercicio 2
8.23,-0.01364362168,-0.1557935566,-0.00453776112,-0.01679067058,-0.1513,-0.01007222968,0,-0.000259913642,0.000448121586,-0.000658720684,0.00849452134,0.001233515614,-0.000224985592,0.0632856928,0,-0.1054988912,0.0008734468934089,Ejercicio 2
